2.61515e-06, 
-0.000347711, 
0.000418238, 
1.13, 
5.10032, 
1.54274, 
0.000306539, 
0.0227068, 
-0.000357896, 
0.000256799, 
0.000845172, 
0.71331, 
2.16497, 
2.99439, 
0.000219546, 
0.0282894, 
0.000189371, 
-0.000487052, 
5.126e-06, 
5.61456, 
1.10062, 
8.54582e-05, 
-0.000418492, 
0.886696, 
-7.50124e-05, 
-0.000723213, 
169.475, 
4.93688, 
0.806479, 
0.000528358, 
3.10399, 
3.47647, 
-0.000116572, 
2.04051, 
0.616412, 
0.000156611, 
1.59439, 
-0.000227571, 
0.0075212, 
11.4214, 
0.365977, 
82.3761, 
0.380485, 
-0.000942975, 
-0.000707656, 
-0.000433266, 
-0.000152461, 
-1.79932e-05, 
-0.000368394, 
-0.000607409, 
0.352974, 
0.000249505, 
1.04661, 
8.67397e-05, 
-1.68607e-05, 
247.928, 
0.000646241, 
2.08206, 
4.39183, 
22.0844, 
2.905, 
229.046, 
0.97165, 
101.063, 
-0.000564478, 
-0.000178047, 
0.000574, 
0.154006, 
0.303889, 
15.2965, 
-0.000428967, 
1.6075, 
0.563509, 
0.00207932, 
13.1985, 
1.54661, 
-0.000319645, 
3.4697, 
-0.000237696, 
-6.99759e-05, 
1.7801, 
-4.64246e-05, 
0.000250541, 
0.819018, 
1.22697, 
0.726818, 
0.000150971, 
0.000825375, 
-0.000957556, 
1.09652, 
-0.000183441, 
0.000474326, 
-0.000334546, 
-0.000270657, 
8.50143, 
2.29385, 
7.62045e-05, 
2.94046, 
1.10519, 
4.48754, 
0.700014, 
43.7204, 
0.000170715, 
1.20668, 
1.67817, 
-0.000426956, 
0.000162207, 
-3.92199e-05, 
34.9158, 
-0.000234231, 
74.0754, 
-3.60087e-05, 
0.000152789, 
16.6618, 
49.0685, 
2.21662, 
-0.000145867, 
1.90422, 
55.069, 
6.89584, 
-0.000253417, 
1.78882, 
0.0964596, 
1.59954, 
0.041192, 
0.000397593, 
-4.68343e-05, 
15.3027, 
-0.000101611, 
0.000763267, 
-0.000346951, 
0.132252, 
0.000567824, 
1.70991e-05, 
0.199839, 
-0.000433758, 
0.626589, 
5.06888, 
2.69368, 
0.73614, 
3.20185, 
-9.83551e-05, 
0.288053, 
2.29465, 
-0.000150189, 
0.000258312, 
0.000710115, 
21.7169, 
16.6883, 
-7.66441e-05, 
0.180951, 
2.59695, 
-0.000380062, 
-0.000130482, 
0.458383, 
1.34259, 
1.50427, 
2.24691, 
-0.000611454, 
86.1903, 
1.39879, 
0.000100151, 
22.4287, 
2.01607, 
0.000241034, 
-0.000204757, 
-0.000156261, 
-0.000328727, 
0.744141, 
2.60842, 
2.64584, 
1.23314, 
-0.000132263, 
0.689322, 
-0.000339627, 
-0.000200391, 
0.433056, 
-7.53552e-05, 
2.62133, 
0.670582, 
-0.00243107, 
86.6924, 
-0.000536449, 
4.87323, 
-0.000493616, 
-0.000264049, 
0.244943, 
91.2591, 
0.000555657, 
-0.000132069, 
-0.000130855, 
0.00531615, 
0.00370405, 
16.152, 
0.00741924, 
0.233163, 
-0.000580028, 
6.37522, 
0.000286236, 
0.000105143, 
7.88569e-05, 
-0.00108661, 
351.92, 
0.000546977, 
2.03415, 
0.000418313, 
0.000199087, 
266.291, 
1.97531, 
2.08169e-05, 
4.17642, 
28.1079, 
0.000972867, 
0.548414, 
0.000192359, 
3.08984, 
301.762, 
-1.36793e-05, 
11.6975, 
2.09282, 
0.000152901, 
-0.000837892, 
2.3238, 
0.380771, 
2.42708, 
0.000349969, 
68.272, 
-0.000419438, 
-0.000218078, 
0.754478, 
1.97383, 
9.86084e-05, 
0.000298291, 
0.260641, 
2.67391, 
0.414041, 
0.000293806, 
7.12527, 
1.92981, 
3.85584, 
-0.000312492, 
0.00165416, 
-0.000476956, 
-0.000394017, 
6.83365, 
0.334658, 
-0.000287347, 
-0.000133537, 
-9.80496e-05, 
-0.000222236, 
28.5307, 
-0.000166252, 
1.53285, 
-0.000164799, 
-3.90336e-05, 
-0.000452109, 
-0.000394844, 
-0.00023751, 
0.0322816, 
2.47115, 
1.21593e-05, 
4.25531, 
4.64292, 
1.98796, 
0.342095, 
0.526297, 
0.460094, 
0.000262819, 
2.09316, 
1.23423, 
114.487, 
0.0196439, 
0.000204392, 
7.62499, 
-0.000209562, 
0.61581, 
2.89917, 
4.24306, 
0.464815, 
1.10047, 
188.342, 
0.631635, 
-0.000279106, 
0.675893, 
-4.75124e-05, 
3.12673, 
1.04036, 
2.65963, 
1.24434, 
22.4722, 
-0.000100158, 
1.41231, 
68.3479, 
7.58025, 
1.29715e-05, 
2.50859, 
0.810508, 
-0.000677042, 
-0.000210635, 
0.000393651, 
3.01788, 
1.89608, 
1.42391, 
3.70661, 
3.17841, 
0.827231, 
3.14669, 
3.00525, 
1.91097, 
-0.00206703, 
-0.000271045, 
1.11418, 
-0.00150959, 
-0.000340365, 
2.09802, 
0.000199996, 
0.159105, 
-0.000534169, 
-0.000728138, 
0.823031, 
0.000257954, 
3.98958, 
8.08588, 
34.5692, 
0.267135, 
5.77434, 
18.1592, 
48.1736, 
0.00039573, 
-0.000372075, 
0.587721, 
-6.23912e-05, 
3.76254e-05, 
1.64312, 
0.927821, 
35.0232, 
-0.000442311, 
0.34574, 
-1.94386e-05, 
0.0005522, 
-0.000180811, 
-0.000439674, 
0.300847, 
3.2574, 
2.60872, 
0.199965, 
0.851448, 
0.000201419, 
0.0101927, 
0.152406, 
-0.000624105, 
3.61056, 
4.4229, 
0.701012, 
-0.000375561, 
8.90825, 
3.22339, 
0.172818, 
7.59683, 
6.70594, 
-0.000308782, 
0.00123616, 
-0.000403464, 
0.000391223, 
-0.000477545, 
-0.000609562, 
-0.000314452, 
-0.000469692, 
0.0059573, 
-0.000120826, 
0.000272505, 
-0.000153065, 
2.5821, 
1.09088, 
-0.000339337, 
0.232544, 
25.9043, 
0.430456, 
3.31601, 
3.33557, 
-0.000514962, 
0.232051, 
-0.000169359, 
-0.00050278, 
23.3926, 
-8.88482e-05, 
1.10823, 
4.3434, 
-0.000148676, 
-0.000509672, 
1.31359, 
7.54171, 
0.000691868, 
-0.000243567, 
-0.000505917, 
2.41147, 
0.663008, 
29.4494, 
-9.88767e-05, 
0.288368, 
-0.000428028, 
2.9472, 
2.49887, 
-0.000573166, 
-0.000257865, 
-0.000479579, 
0.000269227, 
-0.000499547, 
71.7198, 
0.583515, 
0.0718196, 
0.556354, 
1.47779, 
0.00749876, 
0.000394933, 
-0.000378564, 
-0.00143483, 
25.4241, 
0.257761, 
1.6898, 
13.3102, 
6.29005, 
1.89731, 
-6.73607e-05, 
0.000170045, 
0.00172523, 
0.419334, 
2.08747, 
6.45482, 
1.56416, 
0.498302, 
0.261841, 
0.429881, 
0.79096, 
2.23732, 
-0.00017298, 
0.726759, 
0.00072445, 
2.49671, 
0.00422516, 
-0.000339098, 
-0.000132702, 
0.000308417, 
3.08869, 
0.715108, 
0.373032, 
2.16886e-05, 
0.339142, 
100.788, 
0.000784688, 
1.58787, 
82.2377, 
131.461, 
1.58214, 
0.000261448, 
4.21692, 
0.000274859, 
1.23232, 
0.00031957, 
0.215404, 
0.157976, 
0.00110488, 
2.16133, 
1.96461, 
0.000222832, 
0.00039459, 
0.945829, 
1.65217, 
0.000452682, 
5.50083, 
0.00021489, 
0.000273347, 
-0.000258148, 
5.12853, 
1.38015, 
0.134034, 
0.000537403, 
3.20694, 
12.4101, 
0.579674, 
0.000260249, 
9.77516e-06, 
-0.00016541, 
148.418, 
13.0417, 
-0.00036642, 
0.00586119, 
0.000204124, 
11.0513, 
1.28647, 
-0.000199527, 
3.1984, 
-0.000635721, 
1.22964, 
0.321374, 
7.2822e-05, 
0.472979, 
-4.64916e-05, 
0.00161152, 
1.91765, 
0.738296, 
0.000102006, 
0.215226, 
35.0185, 
0.00115114, 
0.000170954, 
-0.000808477, 
0.54664, 
-0.000224307, 
5.39348e-05, 
0.212144, 
0.00025896, 
3.19008, 
2.41905, 
5.2289, 
0.000128642, 
-0.000140183, 
0.521732, 
1.76254, 
6.9581e-05, 
113.932, 
4.90059, 
1.66159, 
2.53234, 
0.00018964, 
0.029874, 
0.000150979, 
0.366659, 
4.40722, 
0.623022, 
1.05756, 
1.59759, 
-0.000327222, 
0.64431, 
-0.000353292, 
1.02017, 
0.00215441, 
1.81089, 
3.81206, 
3.64901, 
-0.000215515, 
0.232181, 
-0.00034155, 
0.000164598, 
5.26967, 
1.1257, 
0.000237696, 
0.387316, 
-0.000211611, 
208.586, 
-0.000848785, 
-0.000118442, 
-0.000507616, 
-0.000197999, 
5.64456e-05, 
-0.000448428, 
0.296569, 
-0.000934586, 
1.50793, 
-2.73958e-05, 
0.000228688, 
2.7763, 
-0.00025937, 
3.12357, 
2.28197, 
-0.000479758, 
0.066203, 
-0.000560716, 
1.16149, 
0.732236, 
0.000143752, 
-0.00070788, 
18.6926, 
4.64504, 
0.00361113, 
0.289374, 
22.2248, 
51.2365, 
0.000373438, 
1.04567, 
-0.000458524, 
0.000286669, 
0.329956, 
1.26996, 
-4.82053e-06, 
0.000595212, 
4.20062, 
32.9972, 
0.177759, 
0.339434, 
-0.000111558, 
0.000157081, 
-0.000326224, 
-0.000686489, 
0.00159933, 
14.6038, 
2.05431, 
0.715143, 
1.6192, 
3.44979, 
0.000410832, 
4.2536, 
123.485, 
8.38414e-05, 
0.000219822, 
0.83424, 
2.53867, 
0.000630066, 
0.0540121, 
1.56028, 
0.251949, 
-7.80597e-05, 
-0.000834152, 
-0.000415929, 
-0.000110306, 
3.08508, 
0.00332688, 
1.42539, 
-0.000267886, 
0.000433132, 
-0.000259705, 
488.315, 
1.16353, 
0.474182, 
-0.000343628, 
0.359973, 
1.14061, 
1.51288, 
-0.000272945, 
0.195049, 
35.8045, 
0.873336, 
1.13857, 
4.48937, 
0.0726743, 
-0.000291064, 
0.678338, 
2.65827, 
0.00100721, 
0.00011877, 
0.29062, 
3.81462, 
0.032119, 
1.00169, 
3.44746, 
-0.000214472, 
0.368958, 
-0.000181429, 
16.9195, 
3.54519, 
0.735673, 
-0.000138707, 
0.00178396, 
-1.95056e-05, 
2.76712, 
1.60938, 
-0.00017646, 
1.1004, 
0.0454085, 
119.777, 
3.09264, 
0.000797808, 
-0.000225484, 
0.00489171, 
-0.000110961, 
-0.000238672, 
0.279579, 
-0.000144258, 
0.793043, 
-0.000302926, 
-0.00012441, 
2.23122, 
225.78, 
0.498899, 
0.000530407, 
0.000412658, 
22.0983, 
-0.001075, 
-0.000344306, 
3.03924, 
-0.000216268, 
0.000169933, 
3.76007, 
0.000214241, 
0.000968739, 
2.78533, 
0.685724, 
14.3494, 
0.769942, 
0.000762239, 
0.000138111, 
-0.000519015, 
1.66593, 
-0.000324771, 
6.3459, 
0.00113147, 
1.60627, 
3.92787, 
1.3841, 
3.04096, 
-0.000502594, 
0.900692, 
1.03387, 
1.75846, 
300.73, 
1.22701, 
-0.000213563, 
2.55727, 
-0.000948541, 
-2.30223e-06, 
113.389, 
-0.000228539, 
1.26081, 
0.00556594, 
1.35163, 
26.1215, 
1.16449, 
3.07242, 
1.52074, 
-0.000338145, 
2.46215, 
1.28026, 
18.1678, 
-0.000351109, 
7.66277, 
1.93912, 
1.08202, 
0.919783, 
0.00428005, 
-0.000145055, 
0.940152, 
0.000815734, 
3.29233, 
-9.00775e-06, 
1.74415, 
6.90096, 
0.555485, 
25.307, 
0.00114371, 
97.8402, 
0.776219, 
0.00497904, 
-0.000139944, 
-0.000253849, 
4.99633, 
0.728706, 
-0.000235513, 
0.975589, 
0.160876, 
122.384, 
-0.000258006, 
0.00046853, 
0.032389, 
2.1932, 
0.0107637, 
6.5712, 
1.96939, 
0.0496593, 
4.15268, 
0.000398584, 
4.09456, 
10.5016, 
0.0419791, 
28.2509, 
57.4779, 
1.89374, 
0.0039411, 
-0.000767127, 
-0.000130586, 
0.000852212, 
32.5878, 
1.94068, 
0.000111602, 
-0.000208192, 
16.8449, 
0.000274822, 
1.88476, 
1.26062, 
0.00014738, 
0.564854, 
-0.00178603, 
0.596899, 
1.92879, 
16.8857, 
0.205247, 
0.466237, 
-0.00012701, 
7.8273, 
7.78991, 
1.31401, 
10.244, 
-0.000162415, 
13.0394, 
0.176992, 
0.32531, 
0.947598, 
0.00158156, 
1.85993, 
0.581634, 
0.000218876, 
0.213127, 
-0.000586219, 
2.18426, 
0.00076171, 
2.91056, 
40.7891, 
0.210733, 
-8.18074e-06, 
0.660153, 
-0.00129627, 
3.17421, 
-0.00037051, 
1.88929, 
0.597489, 
3.30456, 
-0.000275977, 
-0.000519224, 
1.95981, 
350.345, 
-0.000270478, 
-0.000308245, 
53.6968, 
0.000167474, 
-0.00039278, 
0.000240855, 
-0.000334047, 
0.000502639, 
-0.00039842, 
5.99697e-05, 
0.00023102, 
10.5898, 
-0.000280775, 
-0.000382863, 
0.000884034, 
3.67291, 
0.000462055, 
3.82745, 
0.996894, 
-0.000677422, 
3.82395, 
3.10086, 
0.0133216, 
0.000715263, 
-0.000383496, 
54.8304, 
58.7225, 
3.42727e-05, 
-0.000357404, 
-0.00148955, 
1.164, 
0.758771, 
0.432516, 
0.522711, 
1.77891, 
0.381378, 
2.73925, 
0.000413485, 
-0.00017859, 
-0.000296056, 
7.45046, 
-0.000392437, 
0.00093703, 
-0.000846721, 
1.38667, 
0.811027, 
0.356791, 
1.56381, 
11.0728, 
2.60137, 
-0.000745721, 
-0.00039088, 
-0.000147223, 
2.91796, 
2.39905, 
1.38132, 
1.39774, 
-0.000247113, 
2.01872, 
-0.000428006, 
134.38, 
0.383943, 
-0.000386372, 
2.08569, 
1.25357, 
2.67075, 
0.149895, 
0.000796005, 
0.0115273, 
21.0112, 
0.00111247, 
1.98547, 
9.52969, 
0.850561, 
2.10469, 
0.594636, 
-6.7696e-05, 
81.4387, 
6.88699, 
0.0548719, 
1.23561, 
-0.000214554, 
4.35114e-06, 
9.69321e-05, 
0.000579335, 
-0.000137016, 
2.61429, 
21.7046, 
310.557, 
0.000770442, 
7.7121e-05, 
0.00231709, 
-0.000623271, 
6.21588, 
0.464884, 
-7.16373e-05, 
0.000195906, 
0.0332973, 
38.0948, 
1.55063, 
10.0024, 
-0.000288293, 
1.25572, 
7.24856, 
21.3158, 
7.50199e-05, 
1.58916, 
37.6743, 
0.621676, 
0.392738, 
0.413001, 
2.9701, 
-0.00317317, 
-0.000308901, 
0.0011333, 
-0.000594281, 
0.886543, 
-1.05053e-06, 
19.9345, 
0.000430129, 
1.45667, 
0.13452, 
-0.000169225, 
363.968, 
0.000271477, 
0.999964, 
-0.000100069, 
2.94354, 
0.400809, 
-0.00018575, 
0.000801675, 
-0.000275806, 
-4.02704e-05, 
-9.66042e-05, 
3.45261, 
0.959382, 
12.594, 
0.831634, 
0.000676624, 
-0.000492983, 
-0.000385605, 
2.26861, 
0.124592, 
-0.000331908, 
1.46392, 
243.508, 
1.29842, 
5.94527, 
0.000626318, 
-0.000175275, 
5.7146e-05, 
-0.000119671, 
0.0030802, 
2.34734, 
-0.00135443, 
1.13682, 
5.61705, 
0.514481, 
0.00016851, 
0.506592, 
-9.61125e-06, 
-0.000671238, 
1.71462, 
0.949428, 
-0.000433847, 
1.72045, 
62.8185, 
0.0519656, 
4.68881, 
14.2316, 
0.000872336, 
4.40243, 
0.000270791, 
1.84022, 
1.19144, 
0.563136, 
6.13479, 
6.47725, 
1.23842, 
1.30726, 
-0.000369571, 
4.02301, 
0.899518, 
0.00141422, 
0.993917, 
1.94733, 
-0.000259764, 
0.777646, 
4.29436, 
0.00464251, 
0.351824, 
9.46062, 
-0.000268199, 
-0.000292718, 
-0.000162169, 
2.06011, 
1.62879, 
1.40157, 
8.17031e-05, 
-0.000166401, 
-0.000118583, 
17.8433, 
1.08229, 
1.55016, 
-0.000498213, 
0.00120755, 
-5.13941e-05, 
-0.000307821, 
0.0205798, 
5.12823e-05, 
1.89962, 
0.35946, 
5.81553, 
1.28619, 
24.5006, 
27.323, 
-2.11224e-05, 
10.6942, 
2.70311, 
-0.000199504, 
30.8254, 
-0.000566289, 
0.00440266, 
0.00040032, 
5.62119, 
43.5156, 
1.13484, 
0.000276215, 
-0.00227987, 
2.11398, 
1.63811, 
4.10305, 
1.24374, 
39.9942, 
0.00024841, 
-9.35718e-05, 
0.138983, 
8.85001, 
3.46839, 
0.553892, 
1.18503, 
0.000176713, 
1.08621, 
0.860028, 
-0.000404932, 
1.05869, 
0.000552498, 
5.94109e-05, 
2.74603, 
-0.000225894, 
-0.000404306, 
9.40501, 
-0.00038027, 
5.12674e-05, 
-0.000523269, 
4.25742, 
692.568, 
-0.000181273, 
1.00012, 
11.2091, 
-4.56274e-05, 
2.35649, 
0.109114, 
-0.000422038, 
2.13965, 
0.000181206, 
3.41535, 
0.000186689, 
2.50155, 
0.00543165, 
1.98701, 
8.1755, 
0.222831, 
3.19257e-05, 
0.000143379, 
10.6125, 
15.88, 
0.119659, 
0.0037569, 
2.67779, 
1.50854, 
0.000530399, 
0.000282981, 
148.551, 
0.000221334, 
22.7594, 
0.0146754, 
2.09516, 
-0.000486724, 
52.9842, 
49.7704, 
1.16462, 
3.43016, 
-0.000384778, 
0.964726, 
0.00035546, 
0.000334889, 
545.542, 
0.000396252, 
0.000428028, 
6.25879, 
4.29928, 
-0.000720665, 
3.04149, 
1.88004, 
-5.26235e-05, 
57.0202, 
-0.000448145, 
3.78689, 
-0.000359744, 
3.83454, 
1.4013, 
4.13582e-05, 
-0.000146881, 
-0.000206865, 
-2.37152e-05, 
1.46441, 
5.27265, 
-7.98851e-05, 
6.48573e-05, 
25.6757, 
0.714614, 
1.17152, 
1.35677, 
-0.000371747, 
2.09287e-05, 
0.000169054, 
-0.000366375, 
0.524561, 
2.46699, 
0.821063, 
1.44106, 
3.00956, 
0.386101, 
0.52838, 
-0.000138268, 
0.000550561, 
0.000534944, 
0.723915, 
1.865, 
52.0115, 
30.2257, 
0.646264, 
0.00055819, 
1.10447, 
0.000293076, 
11.6098, 
2.32478, 
1.12997, 
-0.000359483, 
3.45412, 
41.9739, 
0.000216626, 
0.903676, 
0.928617, 
0.756993, 
-0.000195898, 
0.000105299, 
3.05793, 
0.00629441, 
0.431202, 
-4.00394e-05, 
1.96719, 
1.99958, 
0.000414781, 
-0.000384197, 
-7.30529e-05, 
13.4767, 
0.834308, 
0.830683, 
0.302302, 
0.00015191, 
0.636708, 
1.5832, 
0.81378, 
4.34071e-05, 
7.9346, 
0.120872, 
16.9118, 
0.17055, 
1.83554, 
0.000179023, 
0.000790372, 
-0.000196613, 
-0.000354238, 
-0.000762843, 
1.91291, 
0.000670105, 
7.80985, 
0.000157364, 
-0.000254333, 
1.45533, 
0.25503, 
-0.000453494, 
1.82623, 
0.851753, 
3.58651, 
0.922257, 
2.51574, 
-0.000376731, 
2.40092, 
0.000110716, 
-0.00015267, 
12.6331, 
0.406631, 
3.00454, 
0.0489831, 
4.70322, 
0.000144087, 
2.05214, 
2.33654, 
0.000132449, 
-0.000292175, 
-0.000172928, 
0.0121697, 
-0.000200205, 
-0.000382572, 
0.00027509, 
0.335014, 
40.5175, 
0.604978, 
0.000581585, 
1.75213, 
2.03762, 
-0.000117742, 
0.000122048, 
1.0463, 
0.36173, 
27.2005, 
10.8753, 
-0.000277847, 
154.62, 
3.56296, 
0.0489441, 
2.01723, 
5.00191, 
2.93883, 
7.74887, 
2.22933, 
0.000192732, 
1.92421, 
0.981519, 
61.8487, 
7.71362, 
0.988843, 
0.64326, 
10.2321, 
1.51641, 
2.38866, 
10.9187, 
0.432126, 
-0.000862785, 
0.000112511, 
-0.000423558, 
0.567452, 
147.039, 
3.95674, 
0.00065241, 
0.00064332, 
1.02656, 
9.54957, 
0.00038749, 
0.146581, 
-0.000258908, 
1.25441, 
0.0171777, 
0.000356197, 
0.478624, 
0.892344, 
0.000653155, 
34.8627, 
-0.000460111, 
-0.000196211, 
184.924, 
7.73445e-05, 
0.658651, 
-0.000183858, 
3.96371e-05, 
11.1512, 
-0.000556007, 
2.05768, 
-5.56484e-05, 
4.70426, 
1.12308, 
0.735919, 
1.57737, 
0.21318, 
0.0826825, 
0.379335, 
0.203264, 
0.237806, 
-2.2538e-05, 
0.000500046, 
1.94867, 
-0.000365637, 
-0.000380449, 
2.80014, 
4.26185, 
0.000168934, 
1.43281, 
79.4837, 
4.09856e-05, 
0.0753945, 
0.656563, 
4.4491, 
0.00130219, 
1.2678, 
3.49656e-05, 
-0.000620253, 
-0.000266619, 
-0.000414155, 
-0.000735976, 
148.83, 
-0.000140116, 
0.00544358, 
8.10176e-05, 
0.00050547, 
-0.000481315, 
3.1824, 
-0.000395842, 
8.16595, 
3.89715, 
0.626625, 
-0.0033336, 
0.000127964, 
3.40584, 
-8.17627e-05, 
0.272217, 
0.512435, 
-0.000115559, 
4.84735e-05, 
1.3546, 
0.252986, 
5.64896, 
1.71348, 
2.23903, 
-0.000190631, 
-0.000545599, 
0.00452761, 
1.11715, 
0.0251355, 
5.59337, 
-0.000286154, 
-3.13446e-05, 
0.0694469, 
1.74497, 
1.13249e-05, 
6.23445, 
1.50527, 
8.78945e-05, 
-5.15208e-05, 
-0.000394933, 
1.64674, 
7.1572, 
57.139, 
0.00103823, 
1.12623, 
0.373655, 
5.38185, 
-0.000367068, 
4.95668, 
2.33872, 
0.51852, 
1.99649, 
0.000235498, 
2.03531, 
2.26216, 
-0.000178628, 
-5.96046e-07, 
1.57325, 
22.0426, 
21.0869, 
2.10811, 
0.606674, 
2.67824, 
6.14112, 
1.02142, 
-0.000143826, 
4.87535, 
0.608948, 
0.0125318, 
1.08565, 
1.78784, 
31.9985, 
0.00642327, 
4.83063, 
0.00010895, 
1.99042, 
-6.7763e-05, 
-0.000281133, 
3.90096, 
-4.65065e-05, 
2.63241, 
-0.00188635, 
-0.000124767, 
2.10231, 
0.603704, 
-0.000245869, 
0.000326693, 
-0.000405759, 
0.000245996, 
0.00192039, 
0.250818, 
-0.000218779, 
-0.000359051, 
9.98605, 
0.757455, 
2.44883, 
1.44829, 
14.2042, 
0.746142, 
6.59451e-05, 
0.000186078, 
-0.000261426, 
3.5937, 
70.0369, 
0.000612922, 
0.28315, 
2.26462, 
1.06287, 
1.05784, 
0.000349395, 
-0.000113487, 
1.42334, 
-0.000462085, 
2.13211, 
0.142067, 
1.16684, 
0.000560954, 
-0.000130065, 
-0.000695199, 
2.5834, 
2.72361, 
-0.000189774, 
25.6884, 
1.775, 
-0.000118569, 
1.96004, 
0.000580721, 
3.19424, 
2.75117, 
7.45276, 
2.30724, 
0.231495, 
2.63133, 
0.000281096, 
0.0235824, 
1.5026, 
-0.000343837, 
93.4093, 
5.46351e-05, 
43.2059, 
-5.50747e-05, 
0.000127241, 
2.07871, 
-0.000118889, 
0.499551, 
0.50716, 
8.39339, 
2.8042, 
9.15333, 
1.99572, 
3.89491, 
65.8804, 
-4.63724e-05, 
-0.000114992, 
0.201302, 
1.40117, 
3.31153, 
1.52506, 
1.42658, 
4.71771e-05, 
-0.000191174, 
1.13747, 
-0.000155382, 
0.5969, 
1.03251, 
2.55761, 
0.0349844, 
0.0215821, 
-1.37091e-05, 
1.27467, 
0.785704, 
0.0002672, 
0.157936, 
0.392911, 
-0.000465207, 
13.9071, 
89.9613, 
7.39098e-05, 
0.149835, 
2.19827, 
-8.65236e-05, 
-0.000657149, 
0.35288, 
2.99263, 
1.02852, 
0.000592351, 
0.0579224, 
0.108509, 
-0.000442863, 
0.183972, 
39.7891, 
0.000918195, 
1.36492, 
4.08698, 
0.00205512, 
1.44522, 
52.987, 
3.3339, 
0.0186518, 
0.815352, 
0.141484, 
1.08927e-05, 
46.9231, 
2.07525, 
-0.00156498, 
90.4681, 
3.36424, 
-0.000552393, 
2.76992, 
5.7146e-05, 
-0.000391662, 
3.12182, 
-0.000255592, 
-4.59701e-05, 
1.09168, 
-0.000354171, 
0.000309668, 
0.70177, 
1.26654, 
-0.000580497, 
-0.000266001, 
-0.000216544, 
0.104634, 
0.551621, 
-0.000468589, 
-0.000315845, 
1.19994, 
1.67652, 
2.60426, 
-0.00197786, 
3.75101, 
2.90532, 
0.0197682, 
-4.79817e-06, 
-0.000501737, 
2.59398, 
0.285209, 
0.611722, 
0.000474207, 
0.00275042, 
-0.000162885, 
0.392994, 
-0.000396602, 
1.35075, 
0.230657, 
-0.000270367, 
1.63923, 
0.930567, 
0.000466801, 
0.83628, 
1.01631, 
-0.000186928, 
0.252824, 
0.000206642, 
0.000181325, 
0.000407755, 
3.25056, 
6.47753e-05, 
1.13553, 
