0.735925, 
4.24547, 
13.0212, 
6.16147, 
1.50204e-05, 
9.84959, 
1.19129, 
16.0333, 
118.969, 
1.1739, 
1.95417, 
5.2169e-05, 
4.8995e-05, 
39.4292, 
5.19348, 
18.3813, 
4.56676, 
15.7638, 
23.2207, 
1.71907, 
56.4225, 
22.7351, 
1.19191, 
19.1519, 
4.21299, 
5.4361, 
0.0224138, 
3.317e-05, 
5.12153e-05, 
3.15859, 
2.05761, 
101.168, 
3.33705, 
0.257263, 
3.27576, 
2.70605e-05, 
2.99513e-05, 
118.03, 
0.04183, 
0.697708, 
2.49147e-05, 
1.1313, 
0.67373, 
14.1096, 
3.30508e-05, 
0.943098, 
2.95341e-05, 
0.0127788, 
3.20375e-05, 
2.10255e-05, 
2.44975e-05, 
1.99229e-05, 
3.65973e-05, 
3.62396e-05, 
4.09931e-05, 
3.20524e-05, 
4.0397e-05, 
7.03633e-05, 
2.08639, 
4.42573, 
3.6609, 
3.25514, 
0.601011, 
48.7517, 
0.989542, 
5.33824, 
12.7757, 
2.43783e-05, 
2.41039, 
2.46465e-05, 
0.740428, 
10.9419, 
4.85241, 
6.86897, 
2.47539, 
3.54999, 
4.03706, 
5.74059, 
9.18937, 
7.66764, 
1.37384, 
9.07422, 
4.12705, 
1.67181, 
1.2517e-05, 
2.86107, 
0.418613, 
0.843512, 
1.56289, 
34.4981, 
5.24082, 
0.870417, 
2.79127, 
2.46316e-05, 
1.27427, 
163.947, 
3.10093e-05, 
0.942569, 
1.59661, 
1.34205, 
2.28882e-05, 
9.88523, 
1.68532e-05, 
1.2167, 
2.42591e-05, 
3.57968, 
2.16514e-05, 
1.87159e-05, 
1.58846e-05, 
1.50651e-05, 
1.93417e-05, 
3.91304e-05, 
3.20375e-05, 
0.529858, 
3.82066e-05, 
4.60893e-05, 
3.21865e-05, 
3.74401, 
17.0608, 
8.18397, 
0.824905, 
13.038, 
1.32885, 
8.01228, 
22.4092, 
2.35196, 
2.22559, 
2.75224e-05, 
0.78478, 
8.47214, 
4.93428, 
5.22829, 
3.61262, 
13.9635, 
8.17671, 
1.8976, 
26.3431, 
32.2287, 
2.24934, 
11.1907, 
5.60833, 
1.68269, 
3.8743e-06, 
2.04793, 
1.40286, 
0.997608, 
1.94459, 
30.2462, 
8.36163, 
1.196, 
2.81366, 
1.42753e-05, 
1.3237, 
48.7788, 
1.18607, 
1.47552, 
2.14564, 
1.62261, 
4.16189e-05, 
11.4002, 
6.91414e-05, 
1.42157e-05, 
2.16812e-05, 
5.14429, 
1.88649e-05, 
0.762039, 
1.0699e-05, 
4.41074e-06, 
2.20239e-05, 
3.16054e-05, 
3.02792e-05, 
1.05202e-05, 
1.33961e-05, 
1.58846e-05, 
1.30832e-05, 
3.54929, 
13.2179, 
20.7174, 
-1.91927e-05, 
2.2055, 
1.35078, 
19.7107, 
43.57, 
2.85058, 
1.69879, 
-9.23872e-07, 
1.05738, 
3.69279, 
4.16069, 
7.17977, 
1.56354, 
2.2627, 
12.1217, 
3.55782, 
15.0489, 
13.0063, 
3.88888, 
68.7437, 
8.17419, 
1.55287, 
-6.58631e-06, 
1.38215, 
3.57846, 
0.543826, 
1.84054, 
57.0025, 
1.87336, 
0.686, 
1.93324, 
2.90573e-06, 
-1.63913e-05, 
9.29156, 
0.371829, 
10.7713, 
1.60933e-05, 
0.847883, 
0.515933, 
18.951, 
-1.07884e-05, 
1.08461, 
-5.24521e-06, 
1.76178, 
1.49608e-05, 
2.03848e-05, 
-1.30087e-05, 
3.13818e-05, 
5.61476e-05, 
3.31253e-05, 
1.43051e-05, 
4.73261e-05, 
3.8147e-06, 
7.80821e-06, 
3.97563e-05, 
4.37346, 
3.14605, 
6.44547, 
9.61125e-06, 
1.86029, 
1.18212, 
94.8271, 
18.9313, 
5.10829, 
1.98909, 
8.49515e-05, 
0.929715, 
26.3503, 
5.22358, 
7.10976, 
1.81182, 
3.59425, 
3.79173, 
1.97679, 
8.48443, 
3.19401, 
202.887, 
2.39691, 
2.52846, 
1.14756, 
1.39028e-05, 
0.0179439, 
0.57623, 
0.903854, 
1.52074, 
9.42569, 
1.40643, 
1.47075, 
2.83697, 
3.1203e-05, 
4.69685e-05, 
4.64762, 
3.81768e-05, 
0.940325, 
1.83908, 
1.44329, 
2.26647e-05, 
44.0347, 
7.11679e-05, 
1.00908, 
0.000113085, 
1.26157, 
8.31187e-05, 
3.17395e-05, 
4.66406e-05, 
2.15322e-05, 
2.82526e-05, 
3.64482e-05, 
7.17342e-05, 
2.43783e-05, 
2.93851e-05, 
3.71039e-05, 
4.17829e-05, 
3.57587, 
4.45205, 
2.13543, 
5.44786e-05, 
2.18443, 
1.15099, 
430.287, 
77.8415, 
3.35494, 
1.35708, 
6.56396e-05, 
1.37841, 
113.836, 
12.17, 
109.027, 
1.56733, 
4.94817, 
2.83004, 
1.52786, 
28.193, 
2.9875, 
206.4, 
10.1404, 
1.56526, 
0.766844, 
6.7994e-05, 
0.751759, 
0.758272, 
1.07637, 
1.52394, 
9.49931, 
0.446209, 
1.11921, 
3.02139, 
3.42429e-05, 
2.5332e-05, 
4.97998, 
0.594434, 
0.0942415, 
4.07398e-05, 
1.11396, 
0.859735, 
335.463, 
4.5076e-05, 
6.4984e-05, 
4.37945e-05, 
1.61397, 
8.89599e-05, 
4.40776e-05, 
4.01437e-05, 
3.29912e-05, 
2.72244e-05, 
6.68168e-05, 
4.70877e-05, 
3.20822e-05, 
4.05312e-05, 
3.72231e-05, 
3.54201e-05, 
4.79541, 
2.18909, 
4.00248, 
1.33514e-05, 
1.03037, 
1.06746, 
13.178, 
9.60525, 
0.670399, 
1.48465, 
2.30521e-05, 
1.28077, 
2.59061, 
4.37085, 
5.66622, 
1.38766, 
2.50439, 
3.05219, 
2.33053, 
6.96262, 
3.18109, 
5.6533, 
4.57144, 
2.73316, 
1.14856, 
8.82149e-06, 
1.5825e-05, 
0.87031, 
1.07855, 
0.443286, 
4.09965, 
8.47876e-06, 
1.45104, 
3.09014, 
1.87755e-05, 
-6.13928e-06, 
3.71229, 
1.14292e-05, 
1.26961, 
2.45869e-06, 
2.11e-05, 
1.75536e-05, 
12.7645, 
1.95056e-05, 
2.02656e-05, 
9.95398e-06, 
1.75268, 
2.70903e-05, 
-5.66244e-07, 
2.98023e-06, 
6.17802e-05, 
9.64105e-06, 
8.95858e-05, 
