-0.00179419, 
1.56982, 
-0.00179419, 
1.24637, 
-0.00179419, 
3.01187, 
-0.00179419, 
1.24578, 
1.20713, 
2.03715, 
-0.00179419, 
0.30974, 
2.22581, 
20.8474, 
11.0792, 
0.088688, 
-0.00179419, 
3.42754, 
14.497, 
-0.00179419, 
1.24749, 
-0.00179419, 
-0.00179419, 
4.4247, 
-0.00179419, 
-0.00179419, 
18.7662, 
1.48529, 
-0.00179419, 
3.00522, 
4.06335, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
4.26612, 
1.08808, 
2.48806, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
3.74516, 
-0.00179419, 
0.629118, 
17.7852, 
-0.00179419, 
2.17672, 
8.48585, 
0.193824, 
1.15834, 
1.84985, 
1.99279, 
-0.00179419, 
0.826036, 
-0.00179419, 
0.0337214, 
-0.00179419, 
-0.00179419, 
1.4626, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
0.457909, 
0.58295, 
2.51254, 
-0.00179419, 
2.32503, 
5.76668, 
6.93375, 
3.25788, 
0.334354, 
-0.00179419, 
0.56749, 
1.47319, 
-0.00179419, 
2.64846, 
-0.00179419, 
0.146515, 
3.1868, 
6.39706, 
-0.00179419, 
0.554985, 
-0.00179419, 
2.79429, 
-0.00179419, 
41.9128, 
-0.00179419, 
-0.00179419, 
2.19673, 
0.397151, 
0.500869, 
0.00646351, 
0.729257, 
4.18357, 
1.3049, 
0.266959, 
0.608279, 
0.829027, 
-0.00179419, 
0.928482, 
-0.00179419, 
-0.00179419, 
3.81537, 
-0.00179419, 
-0.00179419, 
1.64877, 
-0.00179419, 
41.0863, 
2.41847, 
1.29326, 
7.5462, 
0.182086, 
-0.00179419, 
0.562379, 
1.3133, 
3.38786, 
2.85618, 
-0.00179419, 
0.275557, 
-0.00179419, 
-0.00179419, 
0.265019, 
18.04, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
3.59148, 
-0.00179419, 
1.64154, 
0.823653, 
0.887786, 
-0.00179419, 
1.78578, 
0.563698, 
0.223406, 
2.56429, 
0.507443, 
0.397361, 
6.07258, 
-0.00179419, 
23.1227, 
3.63794, 
0.0518465, 
-0.00179419, 
-0.00179419, 
0.412748, 
2.45444, 
-0.00179419, 
-0.00179419, 
1.69742, 
-0.00179419, 
0.674725, 
2.08164, 
1.0836, 
3.81214, 
-0.00179419, 
1.87132, 
5.30904, 
0.550889, 
-0.00179419, 
1.16045, 
1.45883, 
0.798794, 
-0.00179419, 
-0.00179419, 
0.242003, 
45.5828, 
4.03384, 
-0.00179419, 
0.510853, 
1.00188, 
-0.00179419, 
10.0786, 
-0.00179419, 
0.163541, 
3.39669, 
0.771883, 
5.19906, 
0.073033, 
17.4938, 
2.32757, 
131.921, 
-0.00179419, 
15.0383, 
-0.00179419, 
-0.00179419, 
22.5128, 
0.0263652, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
1.77673, 
-0.00179419, 
0.655847, 
1.60138, 
-0.00179419, 
1.65675, 
3.73201, 
8.54693, 
-0.00179419, 
1.07072, 
0.375048, 
0.253856, 
28.7237, 
0.136707, 
-0.00179419, 
0.016086, 
1.32401, 
5.04122, 
2.02054, 
-0.00179419, 
0.37047, 
-0.00179419, 
-0.00179419, 
0.0511942, 
0.92842, 
2.35979, 
3.12462, 
-0.00179419, 
0.425435, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
5.88357, 
1.50009, 
-0.00179419, 
-0.00179419, 
1.20172, 
-0.00179419, 
-0.00179419, 
137.384, 
4.21525, 
1.51446, 
-0.00179419, 
3.2181, 
3.16889, 
0.0947534, 
1.90159, 
0.933087, 
-0.00179419, 
1.65918, 
-0.00179419, 
0.127833, 
7.03577, 
0.585726, 
91.2757, 
0.923614, 
0.310802, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
-0.00179419, 
0.229048, 
0.428753, 
-0.00179419, 
1.0769, 
-0.00179419, 
-0.00179419, 
