-6.40667e-05, 
30.6335, 
-8.82179e-05, 
0.413997, 
-0.000122413, 
-8.468e-05, 
-0.000128655, 
-8.0558e-05, 
0.43712, 
3.23081, 
2.70515, 
0.208255, 
0.662779, 
-7.18375e-05, 
-0.000165931, 
0.0791159, 
-5.17527e-06, 
3.63667, 
3.96345, 
0.572134, 
-0.000130959, 
8.69274, 
2.9566, 
0.238529, 
7.4736, 
6.33364, 
-0.000115869, 
-6.41205e-05, 
-7.13014e-05, 
-3.93678e-05, 
-3.61779e-05, 
-0.000120334, 
-7.5532e-05, 
-8.10421e-05, 
-0.000160944, 
-5.22993e-05, 
5.07118e-07, 
-0.000121946, 
2.49856, 
0.986396, 
-0.000164103, 
0.217116, 
31.6793, 
0.414609, 
3.23674, 
3.33872, 
-0.000141109, 
0.281649, 
-0.000133111, 
-0.000110599, 
23.8718, 
-0.000128453, 
0.749538, 
4.49533, 
-7.1475e-05, 
-0.00018903, 
1.24661, 
6.75674, 
-7.42664e-05, 
-0.000119611, 
-0.000163563, 
2.24906, 
0.664675, 
26.9841, 
-9.81265e-05, 
0.290847, 
-0.000111497, 
2.93175, 
2.39986, 
-0.000139086, 
-4.55201e-05, 
-8.70979e-05, 
-6.37771e-05, 
-0.000133332, 
74.6148, 
0.665909, 
0.214537, 
0.608323, 
1.37752, 
0.100457, 
-1.84429e-05, 
-8.74971e-05, 
-6.10381e-05, 
23.5964, 
0.17421, 
1.62665, 
12.5224, 
6.37692, 
1.8971, 
-8.52557e-05, 
-5.48028e-05, 
0.00744109, 
0.131889, 
2.09841, 
6.13088, 
1.51864, 
0.64314, 
0.26744, 
0.319036, 
0.752966, 
2.35705, 
-5.88222e-05, 
0.898514, 
-6.31875e-05, 
2.55927, 
-2.51966e-05, 
-5.65775e-05, 
-9.23283e-05, 
0.00135729, 
3.78299, 
0.740927, 
0.156825, 
-8.58178e-05, 
0.340135, 
103.67, 
-0.000120188, 
1.43865, 
82.8423, 
142.572, 
1.43611, 
-7.30678e-05, 
4.27132, 
-0.000127377, 
1.12573, 
-0.000106413, 
0.203202, 
0.164998, 
-3.02577e-05, 
1.85691, 
2.03905, 
-8.84892e-05, 
-3.83659e-05, 
0.893494, 
1.57634, 
-0.000119537, 
5.23695, 
-0.000118626, 
-9.31693e-05, 
-0.000151956, 
4.63145, 
1.53253, 
0.212857, 
-0.00015323, 
3.00968, 
10.5596, 
0.554198, 
-3.00719e-05, 
-0.000129665, 
-0.000166513, 
152.666, 
12.298, 
-0.000177514, 
-7.79389e-05, 
-9.93486e-05, 
10.7142, 
1.49262, 
-9.48352e-05, 
3.26182, 
-0.000141665, 
1.19655, 
0.296543, 
-0.00011298, 
0.575735, 
-5.7029e-05, 
-5.4418e-05, 
1.86628, 
0.667181, 
-7.41639e-05, 
0.0638437, 
34.7714, 
0.1017, 
-9.37769e-05, 
-9.60914e-05, 
0.576571, 
-0.000155308, 
-0.000144629, 
0.118366, 
-5.57059e-05, 
3.25431, 
2.29023, 
5.32352, 
-0.000117131, 
-0.000165735, 
0.794444, 
1.88983, 
-3.63973e-05, 
114.016, 
5.06784, 
1.67725, 
2.38052, 
-0.000115635, 
0.0550725, 
-0.000153311, 
0.46365, 
5.02219, 
0.437974, 
1.09273, 
1.54074, 
-0.000115306, 
0.659974, 
-8.43043e-05, 
1.10268, 
-0.000138735, 
1.64936, 
3.95981, 
3.65942, 
-9.48164e-05, 
0.411296, 
-8.0128e-05, 
-6.65488e-05, 
4.9185, 
1.17549, 
-5.42772e-05, 
0.702015, 
-0.00010308, 
213.203, 
-0.000109714, 
-0.000118005, 
-0.000189477, 
-9.15545e-05, 
-9.83401e-05, 
-0.000133654, 
0.0519709, 
-7.23978e-05, 
1.42317, 
-0.000115365, 
-0.000127374, 
2.80864, 
-0.000102806, 
3.23194, 
2.26356, 
-0.000126316, 
0.0747238, 
3.4247e-05, 
1.25967, 
0.655836, 
-6.74485e-05, 
-0.000123475, 
16.6447, 
4.56931, 
-0.000123305, 
0.067379, 
24.5605, 
52.1686, 
-1.63464e-05, 
0.933832, 
-7.90009e-05, 
-8.27588e-05, 
0.501162, 
1.05591, 
-0.000102318, 
-2.21785e-06, 
4.13252, 
32.9311, 
0.106949, 
0.335857, 
-8.84284e-05, 
-0.000113754, 
-9.44507e-05, 
-0.000181361, 
-3.21965e-05, 
13.8356, 
2.31193, 
0.733285, 
1.58996, 
3.30896, 
-0.000102234, 
4.23371, 
124.47, 
-4.88087e-05, 
-7.04765e-05, 
0.824248, 
2.48934, 
-0.000163774, 
0.024651, 
1.62418, 
0.0317888, 
-5.75054e-05, 
-8.59904e-05, 
-0.000167698, 
-0.000100474, 
2.72523, 
-0.000140143, 
1.40834, 
-8.42232e-05, 
-7.90908e-05, 
0.107262, 
491.457, 
1.14212, 
0.587333, 
-4.54787e-05, 
0.372371, 
1.1336, 
1.43168, 
-0.000101725, 
0.32914, 
34.4133, 
0.892024, 
1.17562, 
4.48318, 
0.0458068, 
-6.22959e-05, 
0.761774, 
2.50707, 
-2.41169e-05, 
-0.000149427, 
0.284496, 
3.69309, 
1.06997e-05, 
0.716417, 
3.26284, 
-8.49799e-05, 
0.373582, 
-0.000177743, 
17.2361, 
3.30615, 
0.449957, 
-0.000105822, 
-8.57545e-05, 
-5.34641e-05, 
2.50063, 
1.5612, 
-8.34895e-05, 
1.02389, 
0.11421, 
123.069, 
2.63583, 
-2.19072e-05, 
-7.27941e-05, 
-8.53329e-06, 
-0.000141507, 
-7.57341e-05, 
0.525992, 
-0.000102203, 
0.562011, 
-0.00010955, 
-0.000126948, 
2.15808, 
229, 
0.530944, 
-7.67793e-05, 
-6.76768e-05, 
20.5396, 
-0.000185404, 
-6.84766e-05, 
3.50008, 
-0.000165303, 
-7.67239e-05, 
3.97416, 
-0.000168816, 
-3.80968e-05, 
2.72981, 
0.592393, 
13.9725, 
0.654404, 
-0.000118765, 
-0.000110407, 
-6.06459e-05, 
1.66814, 
-0.00012089, 
5.47546, 
-6.95127e-05, 
1.5635, 
4.00338, 
1.48373, 
3.01506, 
-0.00010617, 
1.19739, 
0.930933, 
1.62839, 
305.856, 
1.08139, 
-0.000101391, 
3.00395, 
0.00153668, 
-4.17028e-05, 
115.267, 
-0.000170328, 
1.14496, 
-3.03328e-05, 
1.35773, 
27.8926, 
1.21261, 
2.76973, 
1.59472, 
-0.000152055, 
2.36177, 
1.36277, 
15.7736, 
-0.000120673, 
8.70357, 
1.95392, 
0.963762, 
0.880917, 
3.38583e-05, 
-0.000126961, 
1.1522, 
-0.000126925, 
3.02159, 
-8.46835e-05, 
1.86902, 
6.41613, 
0.646876, 
24.5214, 
-0.000194403, 
95.8066, 
0.735767, 
-4.70642e-05, 
-0.000111497, 
-8.44402e-05, 
4.8525, 
0.748929, 
-0.000135738, 
0.978524, 
0.239522, 
115.169, 
-0.000111455, 
-3.83967e-05, 
-5.09726e-05, 
2.16826, 
-0.000111738, 
5.56479, 
1.78783, 
0.161058, 
4.15141, 
-5.72673e-05, 
4.1258, 
11.3265, 
0.0363318, 
24.1658, 
57.9669, 
1.87509, 
3.10739e-05, 
-9.06677e-05, 
-0.000167873, 
-5.82345e-05, 
29.5791, 
2.18291, 
-0.000153033, 
-0.000151632, 
16.1099, 
-0.000110381, 
1.79482, 
1.48913, 
-7.36721e-05, 
0.500995, 
0.234485, 
0.437104, 
1.56762, 
17.2262, 
0.188959, 
0.450449, 
-0.000118231, 
8.22793, 
8.01632, 
1.32626, 
12.3319, 
-0.000157332, 
12.1375, 
0.0398025, 
0.386363, 
1.0355, 
-1.59847e-05, 
1.94374, 
0.794414, 
-8.05178e-05, 
0.122217, 
0.12088, 
2.07989, 
-5.21127e-05, 
3.3577, 
41.5641, 
0.143631, 
-0.000175488, 
0.574253, 
-0.000161319, 
3.5016, 
-7.13996e-05, 
1.69779, 
0.910348, 
3.63875, 
-9.51752e-05, 
-5.19246e-05, 
1.96199, 
353.561, 
-0.000103945, 
-0.000132896, 
56.2066, 
-7.78711e-05, 
-0.000159636, 
-7.28133e-05, 
-0.000106065, 
-5.54321e-05, 
-0.000113087, 
-8.98536e-05, 
0.0366783, 
9.26112, 
-0.000126007, 
-9.9278e-05, 
-7.1909e-05, 
3.68413, 
-0.000106837, 
3.74816, 
0.747506, 
-5.34807e-05, 
3.80466, 
3.07096, 
3.75895e-05, 
-0.000115746, 
-0.000168198, 
58.3348, 
60.2508, 
-0.000165017, 
-0.000113425, 
-0.000148623, 
1.05999, 
0.69657, 
0.285223, 
0.521937, 
1.80127, 
0.121156, 
2.73724, 
-5.6857e-05, 
-0.000105471, 
-0.000144682, 
7.11098, 
-0.000164886, 
0.0826363, 
-7.49148e-05, 
1.30292, 
0.938775, 
0.389021, 
1.48608, 
11.0446, 
3.03161, 
-6.78588e-05, 
-9.50354e-05, 
-0.000172736, 
2.8796, 
2.70412, 
1.42782, 
1.44026, 
-0.000124046, 
2.10419, 
-0.0001802, 
141.428, 
0.252506, 
-4.47004e-05, 
1.75974, 
1.12868, 
2.34834, 
0.320747, 
-0.000109054, 
0.0109737, 
23.7474, 
-1.91446e-05, 
1.73604, 
9.97422, 
0.824694, 
2.38377, 
0.595647, 
-0.000142619, 
87.0955, 
6.95825, 
0.0695777, 
1.37141, 
-0.000137608, 
-0.00014485, 
-1.51419e-05, 
-0.000119895, 
-0.000113878, 
2.4455, 
22.2926, 
315.331, 
0.0420109, 
-0.00011911, 
0.00535298, 
-0.00014476, 
6.53479, 
0.543763, 
-0.000146263, 
-9.55406e-05, 
1.96437e-05, 
38.521, 
1.61082, 
10.1078, 
-6.08971e-05, 
1.12757, 
7.68913, 
20.0266, 
-9.35621e-05, 
1.52485, 
36.2956, 
0.787701, 
0.596756, 
0.312797, 
2.94373, 
0.0126242, 
-0.00010391, 
-5.33106e-05, 
-1.45252e-05, 
0.881536, 
-0.000141216, 
21.888, 
-0.000119428, 
1.2403, 
0.14923, 
-9.76188e-05, 
364.125, 
-7.11821e-05, 
1.03246, 
-0.000122664, 
3.06316, 
0.335294, 
-7.81858e-05, 
-5.53763e-05, 
-0.000109868, 
-0.000140767, 
-3.20237e-05, 
3.36144, 
0.972936, 
12.3791, 
0.888501, 
-8.21793e-05, 
-0.000107288, 
-0.000139267, 
2.10951, 
-5.13862e-05, 
-0.000122042, 
1.36355, 
247.717, 
1.29553, 
5.86785, 
-8.96158e-05, 
-6.93296e-05, 
-0.000146556, 
-0.00010813, 
-0.000207195, 
2.16922, 
-0.000142221, 
1.19467, 
6.15982, 
0.54982, 
-0.000168452, 
0.515565, 
-6.56754e-05, 
-0.000114488, 
1.60163, 
1.02477, 
-1.87434e-05, 
1.49818, 
63.2565, 
0.011903, 
5.04509, 
14.8438, 
-5.29557e-05, 
4.27498, 
-9.26839e-05, 
1.88853, 
1.23822, 
0.32661, 
6.86859, 
6.14277, 
1.45183, 
1.11352, 
-0.000122237, 
3.62047, 
0.756039, 
0.00341055, 
0.88446, 
1.97953, 
-7.60581e-05, 
0.704537, 
4.02323, 
0.0827774, 
-0.000131134, 
9.10718, 
-0.000131219, 
-0.000103251, 
-0.000130298, 
2.16363, 
1.466, 
1.34002, 
-0.000150263, 
-0.000132048, 
-0.000140941, 
17.9763, 
0.877955, 
1.51268, 
-0.00014899, 
-0.000142555, 
-4.31642e-06, 
-0.000150334, 
0.153992, 
-2.12468e-05, 
2.51608, 
0.470318, 
6.51418, 
1.09764, 
24.444, 
26.0183, 
-0.000135567, 
10.8346, 
3.22696, 
-0.000181439, 
28.5284, 
-0.000212014, 
-2.31801e-05, 
-5.65732e-05, 
4.87478, 
43.3441, 
1.06461, 
-7.37011e-05, 
-4.35344e-05, 
2.10496, 
1.70103, 
4.0476, 
1.23201, 
41.5717, 
-3.54567e-05, 
-5.24561e-05, 
0.310164, 
8.86556, 
3.67162, 
0.358766, 
1.12252, 
-5.4684e-05, 
1.05732, 
0.88935, 
-8.48008e-05, 
1.10646, 
-3.48623e-05, 
-7.3e-05, 
3.15123, 
-0.000117704, 
-0.000141144, 
9.38247, 
-7.60784e-05, 
-9.39204e-05, 
-0.000139249, 
4.24957, 
696.929, 
7.46871e-06, 
0.861915, 
10.8513, 
-0.000129195, 
2.19765, 
3.7914e-07, 
-5.08134e-05, 
2.01963, 
0.00324837, 
3.48343, 
-0.000135994, 
2.50655, 
0.0312474, 
1.44538, 
8.33611, 
0.25808, 
-0.000119468, 
-6.196e-05, 
10.1553, 
16.3361, 
0.10678, 
-3.79212e-05, 
2.90754, 
1.35053, 
-0.000115123, 
-7.61411e-05, 
145.636, 
-0.000114458, 
22.1387, 
-0.000115937, 
2.29119, 
-9.38807e-05, 
54.6071, 
53.6688, 
1.07367, 
2.99265, 
-9.98524e-05, 
1.00452, 
-0.000116271, 
0.00411598, 
553.397, 
0.0259698, 
-4.44617e-05, 
6.60092, 
4.0488, 
-0.000167671, 
2.98616, 
1.75989, 
-1.68066e-05, 
56.1224, 
-6.95223e-05, 
3.1529, 
-0.000162707, 
3.63635, 
1.33969, 
-0.00013684, 
-0.0001808, 
-5.50346e-05, 
-6.132e-05, 
1.56725, 
6.57228, 
-3.72832e-05, 
-8.93408e-05, 
25.0575, 
0.880874, 
1.39062, 
1.35886, 
-8.44642e-05, 
-0.00012691, 
-0.00017769, 
-0.000120787, 
0.611016, 
2.63642, 
0.645245, 
1.57423, 
2.92489, 
0.433071, 
0.368209, 
-0.000113549, 
-0.000126759, 
-6.23935e-05, 
0.753561, 
1.59487, 
52.1674, 
26.3148, 
0.680734, 
-7.11822e-05, 
0.907107, 
-0.000116914, 
7.6447, 
2.28683, 
1.04411, 
-0.000114112, 
3.17731, 
40.0112, 
-9.70649e-05, 
0.817497, 
0.832633, 
0.860893, 
-6.09083e-05, 
-0.000103011, 
2.78145, 
-0.000144174, 
0.319583, 
-8.47852e-05, 
2.07946, 
1.95897, 
-1.24007e-05, 
-0.000163193, 
-0.000147742, 
13.142, 
0.728054, 
0.542858, 
0.437374, 
-0.000181592, 
0.687221, 
1.53144, 
0.806275, 
-9.30343e-05, 
7.65928, 
0.230655, 
17.3579, 
0.469834, 
1.89293, 
-9.7154e-05, 
7.28965e-06, 
-7.61224e-05, 
-6.02621e-05, 
-0.000139558, 
1.8078, 
-0.000102244, 
7.55166, 
-0.00010116, 
-0.00010584, 
1.40744, 
0.21059, 
-6.55764e-05, 
1.82476, 
0.900651, 
3.38476, 
0.953557, 
2.46768, 
-0.000115478, 
2.40903, 
-8.22136e-05, 
-0.000115385, 
14.266, 
0.410345, 
2.7906, 
0.101009, 
4.84602, 
-6.76431e-05, 
1.83109, 
2.28528, 
-0.000159963, 
-0.000118512, 
-9.92299e-05, 
-9.39311e-05, 
-8.86528e-05, 
-0.000149931, 
-5.60982e-05, 
0.300509, 
37.2912, 
0.388771, 
-4.69372e-05, 
1.65942, 
1.84609, 
-0.000117048, 
9.17723e-06, 
1.02087, 
0.442648, 
27.0314, 
10.9391, 
-8.42218e-05, 
160.429, 
3.55613, 
0.0422869, 
2.08091, 
4.86689, 
2.98364, 
6.70255, 
2.26458, 
-0.000129898, 
1.78066, 
0.937184, 
63.0731, 
7.43243, 
0.815394, 
0.620702, 
10.2136, 
1.35242, 
1.81274, 
11.5116, 
0.454122, 
-0.000135746, 
-0.000156466, 
-2.10217e-05, 
0.526188, 
148.467, 
4.10605, 
-4.54997e-05, 
-2.81511e-05, 
0.727417, 
9.95515, 
-9.77471e-06, 
0.343495, 
-8.07236e-05, 
0.889805, 
0.0228946, 
-7.54788e-05, 
0.489382, 
0.852114, 
-9.00998e-05, 
36.09, 
-0.000113768, 
-0.000104342, 
190.945, 
-2.61338e-06, 
0.840429, 
0.0480541, 
-4.2857e-05, 
9.50724, 
-0.000148204, 
1.99327, 
-6.13874e-05, 
4.40066, 
1.32379, 
0.805591, 
1.42589, 
0.321295, 
0.142717, 
0.431334, 
0.416455, 
0.290001, 
-0.00017114, 
-5.44546e-05, 
1.99077, 
-0.000133013, 
-0.000138409, 
2.68476, 
3.76849, 
-7.53683e-05, 
1.46216, 
80.9127, 
-0.000110657, 
0.0185079, 
0.469937, 
4.18589, 
-6.3617e-05, 
1.17398, 
-0.000132124, 
-0.000106287, 
-0.000107769, 
-0.000115525, 
-0.000160499, 
148.28, 
-6.51958e-05, 
-3.87928e-06, 
-0.000140661, 
-9.14839e-05, 
-8.11102e-05, 
3.02003, 
-0.000112726, 
7.96124, 
3.72246, 
0.640349, 
-9.0688e-05, 
-6.8354e-05, 
3.58173, 
-9.22069e-05, 
0.37402, 
0.501429, 
-0.000120794, 
-9.28533e-05, 
1.31829, 
0.190016, 
4.94167, 
1.662, 
2.15517, 
-8.28126e-05, 
-0.000122561, 
4.61838e-06, 
1.05155, 
-5.77404e-05, 
5.43809, 
-0.000126105, 
-0.000176427, 
-6.69575e-05, 
1.64866, 
-8.16316e-05, 
5.76802, 
1.47473, 
-0.000104596, 
-7.73816e-05, 
-0.000191588, 
1.57471, 
6.47139, 
59.9441, 
-0.000116565, 
1.19953, 
0.520076, 
5.76353, 
-0.000153628, 
5.1546, 
2.30872, 
0.525245, 
2.03288, 
-0.000122042, 
1.91215, 
2.46282, 
-0.000155242, 
-0.00013415, 
1.4234, 
13.3045, 
19.8974, 
2.03507, 
0.531327, 
2.5776, 
6.84848, 
0.899422, 
-5.35566e-05, 
4.69591, 
0.774172, 
0.0749755, 
1.14532, 
1.54474, 
29.3458, 
-5.75589e-05, 
4.78365, 
-0.000131999, 
2.2044, 
-3.06656e-05, 
-7.17637e-05, 
4.05213, 
-0.00011363, 
2.61435, 
0.1696, 
-0.000124094, 
2.10611, 
0.761065, 
-5.73224e-05, 
-5.2428e-05, 
-0.000103737, 
-8.68573e-05, 
-3.01024e-05, 
0.279807, 
-8.16881e-05, 
-0.000105437, 
9.51789, 
0.744183, 
2.52178, 
1.49547, 
16.7904, 
0.705057, 
-0.000147889, 
-0.000150061, 
-0.000122871, 
3.09953, 
72.1595, 
-4.52198e-05, 
0.133848, 
2.05245, 
1.13272, 
1.18736, 
-0.000165366, 
-0.00011655, 
1.52781, 
-0.000179569, 
1.93219, 
0.135127, 
1.11327, 
-0.000153894, 
-0.000181832, 
-6.0674e-05, 
3.06816, 
2.47483, 
-0.000119508, 
25.9534, 
1.70587, 
-0.000109108, 
2.03062, 
-3.1674e-05, 
3.00445, 
2.8861, 
6.64501, 
2.01113, 
0.236889, 
2.64295, 
-0.000127256, 
0.210172, 
1.54251, 
-0.000157587, 
94.7968, 
-0.000123739, 
43.8103, 
-0.000159722, 
-0.000113944, 
2.51151, 
-8.04575e-05, 
0.634489, 
0.223439, 
7.65762, 
2.74328, 
8.6316, 
2.26196, 
3.95207, 
66.1432, 
-3.93154e-05, 
-8.69223e-05, 
0.224071, 
1.26752, 
3.13324, 
1.59159, 
1.32609, 
-0.000113544, 
-0.000125862, 
1.1864, 
-9.75895e-05, 
0.699762, 
