-9.0488e-06, 
54.2353, 
1.06181, 
1.26522, 
0.945611, 
1.00089, 
-2.26056e-05, 
11.6528, 
0.289843, 
0.0428898, 
1.22145e-05, 
4.4112, 
-4.57473e-05, 
0.652639, 
-4.57473e-05, 
-4.57473e-05, 
1.58908e-06, 
-1.01219e-05, 
1.2434e-06, 
-4.00717e-05, 
-4.20315e-05, 
-2.12311e-06, 
-3.52631e-05, 
3.21215, 
18.7519, 
18.2338, 
-4.02263e-05, 
1.12675, 
1.04413, 
23.615, 
62.1838, 
2.53692, 
1.03197, 
-4.57473e-05, 
0.688114, 
3.07118, 
4.34148, 
4.84698, 
1.8019, 
1.64709, 
14.9886, 
1.28083, 
16.5583, 
15.5366, 
3.39254, 
37.4806, 
2.11329, 
1.08803, 
-4.57473e-05, 
1.38363, 
0.432868, 
0.00121231, 
1.00084, 
89.6214, 
2.28695, 
0.495203, 
1.4946, 
-4.57473e-05, 
-4.57473e-05, 
6.49473, 
1.2609, 
2.61857, 
-3.60416e-05, 
1.03956, 
-1.04832e-05, 
11.6565, 
-4.57473e-05, 
-4.02691e-05, 
-4.57473e-05, 
0.796287, 
-4.36172e-05, 
0.518651, 
-4.57473e-05, 
-3.50506e-05, 
2.74953, 
-4.57473e-05, 
-4.35284e-08, 
1.07201, 
-4.57473e-05, 
-4.57473e-05, 
-4.26485e-06, 
6.56519, 
4.19175, 
5.86963, 
0.301857, 
2.13157, 
0.980347, 
85.3678, 
25.0388, 
6.28842, 
2.12363, 
0.865831, 
0.763081, 
21.4594, 
6.98168, 
8.3365, 
1.84344, 
3.64357, 
3.29553, 
2.31446, 
15.3161, 
4.48683, 
106.636, 
3.43469, 
4.94178, 
1.03768, 
-4.57473e-05, 
0.250266, 
0.845513, 
0.977256, 
1.34974, 
11.8855, 
1.7189, 
0.948274, 
3.58124, 
-4.57473e-05, 
0.190048, 
5.10098, 
0.90571, 
0.779237, 
1.61837, 
0.921352, 
-3.05504e-05, 
83.6057, 
-1.77753e-05, 
0.99012, 
0.130765, 
0.396119, 
1.54239, 
-4.57473e-05, 
-4.57473e-05, 
-2.95692e-05, 
-3.81246e-05, 
-2.41058e-05, 
0.0780954, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.17214, 
2.60357, 
1.81603, 
-3.17762e-05, 
1.27858, 
0.961861, 
278.966, 
25.0147, 
4.23636, 
1.06837, 
-4.57473e-05, 
0.880146, 
89.0893, 
4.8487, 
75.6068, 
1.04085, 
3.33397, 
2.26809, 
1.20515, 
30.8346, 
2.05033, 
147.119, 
4.29732, 
1.8806, 
0.909633, 
0.33369, 
0.178964, 
1.18903, 
0.0933783, 
0.959173, 
5.00742, 
0.116671, 
0.547539, 
1.96374, 
-4.57473e-05, 
-4.57473e-05, 
2.50792, 
0.452468, 
-3.62165e-05, 
-4.57473e-05, 
0.980496, 
0.112657, 
265.518, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.530154, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.86969, 
2.63393, 
4.28653, 
-4.57473e-05, 
0.846966, 
0.483045, 
14.3355, 
9.50504, 
0.794084, 
0.97902, 
-4.57473e-05, 
0.944893, 
3.35648, 
3.28152, 
3.62877, 
0.952493, 
1.6399, 
1.32249, 
1.24709, 
7.01944, 
2.11386, 
16.3813, 
9.65224, 
2.39452, 
0.973568, 
-4.57473e-05, 
0.904114, 
-4.57473e-05, 
0.910014, 
0.806433, 
3.90596, 
0.572003, 
1.01529, 
1.44865, 
-4.57473e-05, 
-4.57473e-05, 
2.81597, 
-4.57473e-05, 
0.808796, 
-4.57473e-05, 
0.636873, 
-4.57473e-05, 
9.21745, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
4.35691, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.18685e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.94085, 
1.64076, 
3.7507, 
-4.57473e-05, 
0.759556, 
0.848344, 
16.9264, 
32.7728, 
-4.57473e-05, 
0.993397, 
-4.57473e-05, 
1.03297, 
4.96404, 
5.14209, 
14.8872, 
0.974856, 
1.7677, 
2.19497, 
2.40957, 
22.9357, 
2.41801, 
3.46817, 
0.89262, 
2.13419, 
0.98182, 
-4.57473e-05, 
-4.57473e-05, 
-4.32645e-05, 
-4.57473e-05, 
0.0756052, 
5.42697, 
0.991791, 
1.00937, 
1.4771, 
-4.57473e-05, 
-4.57473e-05, 
2.49706, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-3.99884e-05, 
-4.57473e-05, 
529.686, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.06321, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
2.42466, 
1.01714, 
1.01404, 
-4.57473e-05, 
-4.57473e-05, 
0.446351, 
2.255, 
3.37981, 
-4.57473e-05, 
1.02684, 
-4.57473e-05, 
0.477466, 
0.956675, 
2.43648, 
3.37409, 
0.822545, 
0.956763, 
1.28478, 
0.00447503, 
3.56423, 
1.64, 
0.44207, 
0.916382, 
0.564842, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.37031, 
-4.57473e-05, 
2.1106, 
1.0074, 
-4.57473e-05, 
-4.57473e-05, 
1.01079, 
-4.57473e-05, 
0.238068, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
9.80721, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
2.34188, 
4.61792, 
28.9774, 
-3.78281e-05, 
10.8806, 
0.362526, 
2.8748, 
56.3761, 
2.42212, 
0.889906, 
-4.57473e-05, 
5.95101e-07, 
3.25957, 
3.30878, 
2.77057, 
0.960526, 
2.25058, 
2.16599, 
0.200421, 
15.671, 
8.04598, 
3.16356, 
28.7628, 
0.498237, 
0.263675, 
-4.57473e-05, 
-4.57473e-05, 
0.00441734, 
0.821979, 
0.995035, 
71.9537, 
3.54668, 
0.00528572, 
1.17206, 
-4.57473e-05, 
-4.57473e-05, 
11.6443, 
-3.74598e-05, 
1.20636, 
-4.57473e-05, 
0.839098, 
-4.57473e-05, 
8.01277, 
-4.57473e-05, 
5.63429, 
-4.57473e-05, 
-4.38311e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-1.72771e-05, 
-4.57473e-05, 
-3.66145e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.15251e-05, 
1.73932, 
1.7418, 
2.26993, 
-4.57473e-05, 
0.783048, 
0.912285, 
3.26338, 
5.02965, 
-5.04897e-06, 
0.872493, 
-4.57473e-05, 
0.423593, 
1.33293, 
2.15973, 
3.71372, 
0.908907, 
1.29014, 
1.96387, 
0.203037, 
4.54632, 
1.20714, 
-1.82551e-06, 
1.23414, 
1.12723, 
0.448548, 
-4.57473e-05, 
-4.57473e-05, 
0.912886, 
0.101202, 
0.745581, 
2.3879, 
1.35235, 
0.890486, 
1.93737, 
-4.57473e-05, 
-4.57473e-05, 
1.91813, 
-3.88873e-06, 
0.371189, 
-1.25604e-05, 
0.412694, 
-4.57473e-05, 
8.23905, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-1.36533e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.40008, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.12986, 
7.84147, 
4.67916, 
-4.57473e-05, 
0.865581, 
0.914514, 
8.49617, 
10.29, 
0.494997, 
0.932358, 
-4.57473e-05, 
0.0714626, 
4.59486, 
3.5883, 
13.8108, 
0.979126, 
1.33898, 
6.5816, 
1.63766, 
17.7963, 
1.53164, 
0.806539, 
5.80255, 
0.752014, 
1.00086, 
-1.68892e-05, 
0.965136, 
0.408527, 
-5.36702e-06, 
0.873791, 
2.95559, 
-4.36992e-05, 
0.791508, 
1.0779, 
-4.57473e-05, 
0.0659994, 
3.60983, 
1.94728e-06, 
2.72747, 
1.11, 
0.326331, 
-4.57473e-05, 
15.8864, 
-4.57473e-05, 
0.0557149, 
-4.57473e-05, 
-1.91319e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-3.96255e-05, 
4.82455, 
10.3066, 
2.48195, 
-3.06416e-05, 
3.14005, 
0.99966, 
77.879, 
52.6735, 
0.856618, 
2.59246, 
-4.57473e-05, 
0.965495, 
40.014, 
4.8063, 
88.2836, 
1.70174, 
3.6421, 
2.54771, 
1.20178, 
48.94, 
3.54109, 
32.9276, 
3.54917, 
2.42392, 
1.84954, 
-2.0843e-05, 
-1.45177e-05, 
0.84906, 
0.882167, 
0.950932, 
11.4559, 
0.157338, 
2.29281, 
1.77547, 
0.868665, 
-4.57473e-05, 
3.97198, 
0.111536, 
0.350567, 
-3.60734e-05, 
1.39428, 
-4.57473e-05, 
327.187, 
-4.57473e-05, 
0.810994, 
-4.57473e-05, 
1.79725, 
-3.65771e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-3.72874e-05, 
0.903179, 
1.11169, 
-4.57473e-05, 
0.694324, 
-4.57473e-05, 
-4.57473e-05, 
4.8648, 
2.76816, 
2.60138, 
-4.57473e-05, 
0.990058, 
1.05131, 
162.3, 
37.6541, 
1.24185, 
1.57011, 
-4.57473e-05, 
1.09224, 
42.2564, 
4.69758, 
116.504, 
1.71268, 
2.91911, 
2.52366, 
2.44634, 
52.763, 
2.45835, 
42.7734, 
3.71846, 
2.05939, 
0.965603, 
-4.57473e-05, 
-4.57473e-05, 
0.696987, 
0.225449, 
0.691621, 
4.66991, 
-4.57473e-05, 
0.237465, 
2.81676, 
-4.57473e-05, 
-4.57473e-05, 
3.1658, 
-4.34356e-05, 
-4.00611e-05, 
-4.57473e-05, 
0.891859, 
-4.57473e-05, 
565.602, 
-4.57473e-05, 
-0.000100455, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.18852, 
1.28105, 
5.80932, 
0.245214, 
0.84097, 
0.908136, 
4.39346, 
7.35464, 
-4.57473e-05, 
0.819761, 
-4.57473e-05, 
0.778281, 
0.996767, 
5.79238, 
5.23489, 
0.935634, 
2.61399, 
1.38594, 
1.91192, 
5.59317, 
1.66734, 
0.507215, 
24.1896, 
1.15781, 
0.90543, 
-4.57473e-05, 
-4.57473e-05, 
1.05213, 
0.47665, 
0.238556, 
3.83493, 
0.494726, 
0.927753, 
1.07986, 
-4.57473e-05, 
-4.57473e-05, 
1.50701, 
0.375241, 
0.246834, 
-1.98467e-05, 
0.13997, 
-4.57473e-05, 
13.3354, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.979785, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.3967, 
1.9388, 
2.15933, 
-4.57473e-05, 
0.19652, 
0.927917, 
52.6393, 
36.2908, 
1.25479, 
0.961972, 
-4.57473e-05, 
0.971041, 
1.42096, 
4.87828, 
4.88553, 
0.924148, 
2.48947, 
1.3106, 
0.636929, 
5.1052, 
1.45967, 
1.00089, 
8.55374, 
0.816414, 
0.641929, 
-4.57473e-05, 
-4.57473e-05, 
1.08223, 
-4.57473e-05, 
0.729372, 
3.54433, 
-4.57473e-05, 
0.887172, 
1.44569, 
-4.57473e-05, 
-4.57473e-05, 
3.44365, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.856117, 
-4.57473e-05, 
89.8139, 
-4.57473e-05, 
1.30993, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.41866, 
0.982765, 
0.294632, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.14068, 
2.88511, 
-4.57473e-05, 
0.648419, 
-4.57473e-05, 
0.41785, 
0.961958, 
2.69023, 
2.09427, 
0.252659, 
0.760734, 
0.982403, 
1.1266, 
3.1735, 
0.920234, 
-4.57473e-05, 
0.918867, 
1.16582, 
0.115689, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.43385, 
-4.57473e-05, 
-4.57473e-05, 
0.883241, 
-4.57473e-05, 
-4.57473e-05, 
1.04201, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
4.38501, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-1.23589e-05, 
2.62003, 
3.85098, 
8.21835, 
-4.01196e-05, 
8.0913, 
0.906035, 
56.6766, 
216.063, 
-3.14765e-05, 
1.94256, 
-4.57473e-05, 
0.120327, 
97.218, 
3.11828, 
52.0621, 
1.94058, 
2.5353, 
3.16122, 
0.28134, 
66.1993, 
4.69802, 
2.16936, 
32.8528, 
0.957362, 
1.58534, 
-4.57473e-05, 
-3.91104e-05, 
1.06293, 
0.965197, 
0.728832, 
115.857, 
-2.38792e-05, 
0.209868, 
3.1529, 
-4.57473e-05, 
-4.57473e-05, 
18.4852, 
-8.41902e-06, 
-1.27562e-05, 
-4.57473e-05, 
0.600825, 
-4.57473e-05, 
9.48448, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-7.04289e-06, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.20055, 
1.53272, 
53.6534, 
-4.57473e-05, 
4.59361, 
0.252119, 
1.86881, 
30.9245, 
1.91575, 
0.808774, 
-4.57473e-05, 
-8.08642e-06, 
1.28677, 
2.16418, 
2.86755, 
0.737806, 
1.06058, 
1.06374, 
0.297378, 
6.30068, 
4.07939, 
-1.53275e-05, 
63.1632, 
0.53529, 
0.570903, 
-4.57473e-05, 
-4.57473e-05, 
0.00555334, 
-2.0037e-05, 
-5.90958e-06, 
160.573, 
1.71057, 
-2.38906e-05, 
0.982463, 
-4.57473e-05, 
-4.57473e-05, 
14.4095, 
1.05057, 
0.693024, 
-4.57473e-05, 
-3.38951e-05, 
-4.57473e-05, 
6.76553, 
-4.57473e-05, 
8.73096, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.486947, 
1.36739, 
1.12837, 
0.866214, 
-2.7195e-05, 
0.134842, 
0.885665, 
2.16915, 
4.32997, 
0.761098, 
0.848945, 
-4.57473e-05, 
0.115664, 
1.02061, 
2.92433, 
3.48723, 
0.771889, 
0.983211, 
0.910205, 
0.0107411, 
3.73792, 
1.00767, 
-2.27693e-05, 
0.715128, 
0.178026, 
-1.03488e-05, 
-4.57473e-05, 
-4.57473e-05, 
-3.58934e-05, 
-2.74639e-05, 
-9.82394e-06, 
1.70493, 
-4.57473e-05, 
-7.3941e-06, 
0.984151, 
-4.57473e-05, 
-4.57473e-05, 
1.18819, 
-4.29322e-05, 
-2.155e-05, 
-1.83531e-05, 
-7.82841e-06, 
-4.57473e-05, 
7.4716, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.01805, 
1.80808, 
1.03105, 
-4.57473e-05, 
0.909775, 
0.912747, 
3.19794, 
5.39459, 
-2.63418e-05, 
0.920827, 
-4.57473e-05, 
0.851939, 
1.42015, 
3.52979, 
4.74049, 
0.922918, 
1.55755, 
0.999441, 
0.0556568, 
7.15544, 
1.9771, 
6.25448, 
0.920973, 
0.882051, 
0.338787, 
-4.57473e-05, 
-4.57473e-05, 
-1.13716e-05, 
0.392603, 
0.0665366, 
3.3732, 
-2.22773e-05, 
0.676036, 
1.03102, 
-4.57473e-05, 
-4.57473e-05, 
2.44115, 
0.731158, 
0.00151711, 
-4.57473e-05, 
0.00170181, 
-4.57473e-05, 
10.7262, 
-4.57473e-05, 
0.000540831, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.431655, 
-4.57473e-05, 
-4.57473e-05, 
-4.25413e-05, 
3.01337, 
1.58482, 
1.8451, 
-1.09607e-05, 
0.559474, 
0.992794, 
33.9982, 
21.2465, 
-3.73061e-05, 
0.947875, 
-4.57473e-05, 
0.865468, 
2.60383, 
2.65921, 
12.4929, 
0.951934, 
1.52129, 
0.96101, 
0.830779, 
15.3006, 
1.42127, 
10.4541, 
1.2696, 
1.84183, 
0.401169, 
-4.57473e-05, 
0.000219561, 
-1.72411e-05, 
2.99548e-06, 
0.45845, 
3.48138, 
-3.62762e-05, 
0.52592, 
0.997265, 
-4.57473e-05, 
-4.57473e-05, 
2.01173, 
0.293864, 
0.112095, 
-4.44e-05, 
0.950713, 
-4.57473e-05, 
162.56, 
-4.57473e-05, 
-1.49967e-05, 
-4.57473e-05, 
0.743195, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-1.76948e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.11217e-05, 
-4.57473e-05, 
-4.57473e-05, 
2.83568, 
4.09612, 
3.53716, 
-4.57473e-05, 
0.844933, 
1.03044, 
178.291, 
65.0829, 
-3.81471e-05, 
1.1795, 
-4.57473e-05, 
1.02806, 
40.5245, 
3.97581, 
112.592, 
1.09915, 
2.60754, 
1.47299, 
2.08646, 
38.6014, 
2.6365, 
19.6563, 
1.24531, 
2.903, 
0.875196, 
-4.57473e-05, 
-4.57473e-05, 
0.557814, 
0.642568, 
0.720424, 
5.41199, 
-4.57473e-05, 
1.13181, 
1.57506, 
-4.57473e-05, 
-4.57473e-05, 
4.07023, 
-4.57473e-05, 
0.475117, 
-4.57473e-05, 
0.514165, 
-4.57473e-05, 
325.778, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.183165, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.30438, 
1.26132, 
1.41093, 
-4.57473e-05, 
0.627654, 
0.895534, 
3.31627, 
6.16106, 
0.417599, 
0.968928, 
-4.57473e-05, 
1.00432, 
1.05398, 
4.31178, 
4.08622, 
0.917441, 
2.45291, 
1.36648, 
1.21485, 
6.32173, 
1.30732, 
-1.84919e-05, 
2.13357, 
1.12759, 
0.944952, 
-4.57473e-05, 
-4.57473e-05, 
1.07526, 
0.595827, 
0.928396, 
2.69494, 
-4.57473e-05, 
0.979458, 
1.10864, 
-4.57473e-05, 
-4.57473e-05, 
2.75546, 
-4.57473e-05, 
0.672771, 
-4.57473e-05, 
0.000807697, 
-4.57473e-05, 
9.68969, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.51744, 
1.38083, 
2.17615, 
-4.57473e-05, 
-1.57273e-05, 
0.934702, 
17.9453, 
13.0045, 
-4.57473e-05, 
0.840309, 
-4.57473e-05, 
1.03189, 
1.66245, 
3.00757, 
8.46846, 
0.968434, 
1.8219, 
1.32798, 
1.36726, 
6.94736, 
1.43067, 
2.1312, 
6.64908, 
0.746634, 
0.463861, 
-4.57473e-05, 
-4.57473e-05, 
-4.22867e-05, 
-4.57473e-05, 
-4.57473e-05, 
3.65661, 
-4.57473e-05, 
0.912447, 
1.55336, 
-4.57473e-05, 
-4.57473e-05, 
3.38072, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
288.974, 
-4.57473e-05, 
0.0938887, 
-4.57473e-05, 
0.777675, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
1.62828, 
0.482793, 
0.608423, 
-4.57473e-05, 
-4.57473e-05, 
0.18771, 
2.42655, 
3.28696, 
-4.57473e-05, 
-4.22232e-05, 
-4.57473e-05, 
-3.85869e-05, 
0.66179, 
2.52991, 
2.62528, 
0.259692, 
0.934919, 
0.976503, 
0.435252, 
4.5102, 
1.02255, 
-4.57473e-05, 
4.50346, 
0.896531, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
0.110317, 
-4.57473e-05, 
-4.57473e-05, 
1.20587, 
-4.57473e-05, 
1.03728, 
0.954797, 
-4.57473e-05, 
-4.57473e-05, 
1.0528, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
5.19554, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-1.3098e-05, 
1.30342, 
1.30302, 
42.4443, 
0.353934, 
8.32566, 
0.65382, 
7.06733, 
100.647, 
1.89578, 
1.00703, 
-4.57473e-05, 
0.761844, 
4.07195, 
2.55459, 
3.462, 
1.25992, 
1.7382, 
3.24523, 
0.419044, 
8.47606, 
11.0776, 
0.974255, 
13.2238, 
0.732605, 
1.07824, 
-4.57473e-05, 
1.0921, 
0.928837, 
-5.70092e-06, 
0.00547477, 
219.696, 
9.03536, 
1.01469, 
1.12293, 
-4.57473e-05, 
-4.57473e-05, 
33.766, 
0.681778, 
-3.6311e-05, 
-3.92858e-05, 
0.00616077, 
-4.57473e-05, 
8.57894, 
-4.57473e-05, 
9.30851, 
-3.38595e-05, 
0.453547, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.57473e-05, 
-4.05312e-05, 
-4.57473e-05, 
-3.9547e-05, 
-4.57473e-05, 
-4.57473e-05, 
-3.94424e-05, 
3.20126, 
6.74902, 
2.53078, 
-4.57473e-05, 
1.14435, 
0.957394, 
4.99813, 
7.21598, 
1.10818, 
1.01981, 
0.206912, 
0.901427, 
2.0045, 
4.40209, 
3.92956, 
0.931363, 
1.10914, 
34.3084, 
1.219, 
18.8447, 
4.69102, 
0.494188, 
1.66067, 
0.485132, 
0.80288, 
-4.57473e-05, 
1.2298, 
-1.31487e-06, 
0.185326, 
0.577385, 
7.16179, 
0.192692, 
0.786509, 
1.02759, 
-4.57473e-05, 
-4.57473e-05, 
4.18248, 
0.843397, 
1.00529, 
-3.00921e-05, 
0.494749, 
0.180408, 
9.62366, 
-4.57473e-05, 
-3.63177e-05, 
-4.57473e-05, 
-5.39974e-06, 
-4.57473e-05, 
-4.57473e-05, 
