0.000863805, 
1.22652, 
0.000557005, 
1.03566, 
-0.000202835, 
3.51696, 
0.000132084, 
0.763555, 
0.94711, 
1.78693, 
0.000163347, 
0.264846, 
2.78794, 
20.9649, 
12.079, 
0.00073117, 
0.000374556, 
3.35343, 
17.4535, 
0.000338644, 
0.93276, 
0.000396863, 
5.63413e-05, 
3.8812, 
0.000268623, 
0.000615403, 
17.2274, 
1.06642, 
5.09024e-05, 
3.04603, 
3.20272, 
4.78923e-05, 
0.000161231, 
0.000277027, 
4.18114, 
0.784828, 
2.45668, 
0.000192881, 
0.000378072, 
0.000338256, 
3.94617, 
0.000708386, 
0.328005, 
15.5538, 
0.000583246, 
2.29406, 
8.19786, 
0.001205, 
1.00687, 
1.57651, 
1.92447, 
0.00305043, 
0.983026, 
0.000748262, 
0.00187309, 
0.000587195, 
0.000458285, 
1.17792, 
0.00124165, 
0.000815645, 
0.000756204, 
0.000319242, 
0.32222, 
0.20213, 
1.9796, 
0.000674039, 
1.73005, 
5.56398, 
6.48378, 
2.49163, 
0.0835866, 
-9.76324e-05, 
0.0703592, 
1.17949, 
0.000421315, 
2.13449, 
0.00103523, 
0.000910848, 
2.44987, 
5.51771, 
0.000488669, 
0.00103208, 
0.000169441, 
2.35703, 
0.000931039, 
44.7776, 
0.000605285, 
0.00366977, 
2.00825, 
0.595985, 
0.301171, 
0.000847563, 
0.105158, 
4.42698, 
1.17926, 
0.0815977, 
0.445071, 
0.536679, 
0.000190943, 
0.468436, 
0.000745669, 
0.000342146, 
4.53213, 
0.000250086, 
0.000484273, 
1.24588, 
0.00037843, 
30.6248, 
2.4851, 
1.00346, 
7.5313, 
0.00129846, 
0.000262111, 
0.499082, 
0.810452, 
2.61893, 
2.33712, 
0.000398189, 
-0.000443697, 
0.000995785, 
0.000175104, 
0.0809106, 
46.1447, 
0.000602826, 
0.000539646, 
0.000217766, 
0.000442266, 
2.48029, 
0.00039731, 
1.29349, 
0.0989649, 
0.630589, 
0.000605375, 
1.64636, 
0.142557, 
0.404217, 
2.50627, 
0.190187, 
0.268978, 
5.90549, 
0.000738129, 
17.6236, 
3.0668, 
0.000923306, 
0.000463009, 
0.00075613, 
0.00234886, 
1.80378, 
0.000414044, 
0.000897601, 
1.3144, 
-0.000293911, 
0.528188, 
1.49232, 
0.559376, 
3.02409, 
0.00026387, 
1.42564, 
5.19857, 
0.623387, 
0.0006973, 
0.7678, 
0.96399, 
0.559206, 
0.000752717, 
0.000430793, 
0.275489, 
42.0338, 
3.72784, 
-0.00146773, 
0.362107, 
0.669944, 
9.2119e-05, 
10.243, 
2.26051e-05, 
0.0428501, 
3.82419, 
0.361836, 
4.81582, 
0.00103341, 
21.3893, 
1.5789, 
167.952, 
0.000450969, 
10.7156, 
0.000264376, 
0.000782028, 
20.0338, 
0.000347123, 
0.000675187, 
9.88841e-05, 
0.000993595, 
0.000458539, 
1.47725, 
0.000290975, 
0.381087, 
1.57924, 
0.001045, 
1.38145, 
2.96358, 
6.70598, 
0.000871822, 
0.946931, 
0.0852906, 
0.325437, 
24.5238, 
0.00148982, 
6.54608e-05, 
0.000548497, 
1.09868, 
4.74632, 
1.58127, 
0.000494763, 
0.000712186, 
0.00089936, 
8.7142e-05, 
0.00135846, 
0.884575, 
2.0141, 
2.78143, 
0.000389963, 
0.00220667, 
0.000793308, 
-0.000274524, 
0.000620946, 
5.02318, 
1.27792, 
0.0004168, 
0.000400871, 
0.916162, 
9.97037e-05, 
-0.000130445, 
169.885, 
4.64309, 
1.02815, 
0.000994787, 
3.3002, 
3.27624, 
0.00159307, 
2.10462, 
0.77896, 
0.000833064, 
1.59143, 
0.000426441, 
0.000650659, 
10.6447, 
0.479613, 
81.5222, 
0.503383, 
0.00109312, 
0.000234574, 
-0.000198558, 
0.00201559, 
0.00110495, 
-0.000411108, 
0.00185685, 
0.371879, 
0.000669703, 
0.851012, 
-0.00102943, 
6.42091e-05, 
242.123, 
0.00106232, 
1.85123, 
4.48033, 
23.2307, 
2.41103, 
241.014, 
1.05463, 
102.58, 
-0.000131056, 
0.00029172, 
0.000511721, 
0.000611395, 
0.0753689, 
14.9413, 
4.77135e-05, 
1.48043, 
0.490535, 
0.000849485, 
14.074, 
1.40557, 
0.00063251, 
3.21202, 
0.00107996, 
0.00108282, 
1.70904, 
0.000346676, 
0.000580832, 
0.786618, 
0.962474, 
0.725924, 
-0.000851274, 
0.0011421, 
0.0716692, 
0.977809, 
0.000391603, 
0.000592813, 
-0.000651404, 
0.000538766, 
8.86928, 
2.10972, 
0.000583783, 
2.56273, 
1.00529, 
4.51176, 
0.494884, 
42.4921, 
0.000967219, 
1.21758, 
1.37542, 
0.000491142, 
0.000190943, 
0.000136673, 
36.7231, 
0.000336587, 
78.9125, 
-0.000614986, 
0.000451744, 
16.6397, 
49.8912, 
2.11059, 
-0.000116393, 
1.82563, 
56.9335, 
6.64189, 
0.00035648, 
1.50837, 
0.208687, 
1.70561, 
0.268222, 
0.0512638, 
0.00114231, 
16.3959, 
-9.65446e-05, 
-0.00146419, 
-9.53674e-05, 
0.167756, 
0.00128299, 
0.000759587, 
0.353129, 
0.000821397, 
0.822995, 
4.94843, 
2.89591, 
0.856538, 
3.36758, 
-3.45707e-06, 
0.424722, 
2.222, 
-0.000247598, 
0.000713691, 
0.000738069, 
21.4128, 
16.5268, 
0.000636131, 
0.41964, 
2.45318, 
0.000534505, 
0.00140421, 
0.540714, 
1.31733, 
1.30013, 
2.0548, 
0.000372037, 
91.8176, 
1.46727, 
0.0012264, 
23.7863, 
2.31707, 
-4.30048e-05, 
0.000830725, 
0.000754058, 
0.000375018, 
0.863835, 
2.4081, 
2.2083, 
1.22333, 
0.000356495, 
0.616354, 
-3.83556e-05, 
0.000691652, 
0.506978, 
0.000790492, 
2.40876, 
0.585206, 
-0.000647172, 
86.5514, 
0.000599325, 
4.46432, 
0.00036566, 
0.000289991, 
0.670656, 
95.7708, 
0.00125964, 
0.000531688, 
0.000392944, 
0.000729173, 
0.00303799, 
15.9805, 
1.99825e-05, 
0.0744019, 
0.000222087, 
6.12807, 
0.000235036, 
0.000607967, 
0.000653505, 
0.00010711, 
361.561, 
0.000882208, 
1.81122, 
0.00099729, 
0.000488594, 
271.145, 
1.79179, 
0.000424311, 
4.38529, 
28.0314, 
0.00179045, 
0.476826, 
0.000325218, 
3.37743, 
308.485, 
0.00165425, 
11.2251, 
2.17651, 
0.000120789, 
-6.66082e-05, 
2.85855, 
0.296906, 
2.70098, 
0.0194358, 
66.117, 
0.000405788, 
0.000736713, 
0.671793, 
1.8999, 
0.000273585, 
0.000302821, 
0.453188, 
2.48403, 
0.364167, 
0.000725478, 
7.33184, 
1.96615, 
4.00799, 
0.000285238, 
0.00402015, 
0.000476867, 
0.000268951, 
9.05509, 
0.421232, 
0.000394002, 
0.000997961, 
0.00160393, 
0.000519529, 
29.8395, 
0.00125442, 
1.73971, 
0.000396535, 
0.00065802, 
0.000586972, 
0.00029175, 
-2.69711e-06, 
0.0810028, 
2.26831, 
0.000943676, 
4.20633, 
4.40471, 
1.95541, 
0.686369, 
0.684346, 
0.59676, 
0.000413477, 
1.78075, 
1.09024, 
116.992, 
0.00088799, 
0.000791758, 
6.2078, 
0.000414103, 
0.486774, 
2.49246, 
3.83136, 
0.626505, 
1.38431, 
188.342, 
0.73327, 
-7.46101e-05, 
0.851478, 
0.000302598, 
3.37173, 
0.781934, 
2.5541, 
0.988831, 
23.8939, 
0.000573769, 
1.54969, 
69.122, 
7.59641, 
0.000526339, 
2.49123, 
0.829563, 
-0.000404641, 
0.000440851, 
0.00116722, 
2.71901, 
1.81945, 
1.11518, 
3.57905, 
3.433, 
0.739553, 
3.11799, 
3.08828, 
1.9392, 
0.0538598, 
0.000572994, 
0.976944, 
0.114127, 
0.00059177, 
2.01517, 
0.000549197, 
0.220069, 
0.00114506, 
-1.74046e-05, 
0.950291, 
0.000540763, 
3.60691, 
7.64519, 
37.3532, 
0.362309, 
5.84762, 
16.9853, 
52.8988, 
0.000595659, 
-0.000220671, 
0.402079, 
0.00100307, 
0.000575319, 
1.5128, 
1.03813, 
31.2676, 
0.000226378, 
0.425262, 
-7.49081e-05, 
0.000702083, 
0.000317007, 
-0.000355795, 
0.230227, 
2.82433, 
2.39356, 
0.129052, 
0.809661, 
0.00113532, 
0.000967041, 
0.18438, 
0.000708118, 
3.31203, 
4.60002, 
0.750375, 
0.000503018, 
8.10665, 
3.13047, 
0.119333, 
7.11621, 
5.92942, 
0.000415713, 
0.00111528, 
0.000398472, 
0.00062941, 
0.000659183, 
0.000471383, 
0.00058268, 
0.000443995, 
-0.000368342, 
0.000802666, 
0.0411226, 
-6.86646e-05, 
2.32801, 
0.963474, 
0.000507727, 
0.289452, 
27.7875, 
0.29676, 
3.27303, 
3.05643, 
0.000303894, 
0.195779, 
0.000439361, 
0.000535533, 
22.8901, 
0.000270128, 
1.17992, 
4.33848, 
0.000593826, 
-0.000142798, 
1.04439, 
7.31938, 
0.00175172, 
0.000224456, 
0.000197694, 
2.42932, 
0.568143, 
27.6187, 
0.00036709, 
0.205512, 
0.000584364, 
2.98244, 
2.25256, 
-0.000452831, 
0.000985563, 
0.000300378, 
0.00136994, 
0.000502273, 
75.0188, 
0.429537, 
0.255615, 
0.861022, 
1.39631, 
0.280017, 
0.00113393, 
5.94258e-05, 
0.000624835, 
25.3374, 
0.0619087, 
1.67131, 
13.197, 
5.90626, 
1.65908, 
0.000483587, 
0.000627548, 
0.00137734, 
0.517462, 
1.83977, 
6.16679, 
1.43589, 
0.554296, 
0.377663, 
0.429435, 
0.930483, 
2.16831, 
0.000234082, 
0.720283, 
0.000487104, 
2.53082, 
0.00307336, 
0.000795782, 
0.000806972, 
0.000750989, 
3.66939, 
0.576221, 
0.206735, 
0.000124037, 
0.525298, 
104.633, 
0.00150047, 
1.54142, 
82.5039, 
139.336, 
1.63368, 
-0.000301301, 
4.11728, 
0.000279441, 
1.08005, 
0.000428677, 
0.085717, 
0.168908, 
0.00100957, 
1.92532, 
1.95773, 
0.00129205, 
0.000127986, 
0.973079, 
1.49077, 
0.00051257, 
5.02816, 
9.43244e-05, 
0.000937983, 
-7.49975e-05, 
5.21158, 
1.41386, 
0.164223, 
0.000847936, 
3.07644, 
11.6178, 
0.606283, 
0.000869602, 
0.000583068, 
0.000200003, 
152.04, 
12.9771, 
0.000375703, 
0.00582789, 
0.000518069, 
11.7947, 
1.61095, 
8.9705e-06, 
3.00971, 
0.000542715, 
0.972921, 
0.116607, 
0.000863835, 
0.503563, 
0.000534669, 
0.00262977, 
1.62632, 
0.754735, 
0.000641748, 
0.257847, 
35.3313, 
0.00191166, 
0.00118926, 
0.000714228, 
0.602138, 
0.000179037, 
0.00125842, 
0.000638217, 
0.000376523, 
3.1959, 
2.25009, 
4.99272, 
0.00103495, 
0.000267193, 
0.566993, 
1.8293, 
0.00132875, 
115.893, 
4.61906, 
1.46851, 
2.33206, 
0.000195429, 
0.173802, 
0.000295475, 
0.492539, 
6.47048, 
0.735364, 
1.03317, 
1.69981, 
0.000375569, 
0.439085, 
6.87987e-05, 
1.28629, 
0.00084208, 
1.66921, 
3.95356, 
3.49584, 
0.000361115, 
0.413121, 
0.000310466, 
0.000281513, 
4.80833, 
1.31709, 
0.000711873, 
0.423778, 
-8.93921e-05, 
210.013, 
0.000490665, 
0.000167862, 
0.000556201, 
0.00121874, 
-2.90126e-05, 
0.000691563, 
0.297482, 
0.000113919, 
1.62407, 
0.000938073, 
0.000368997, 
2.46824, 
6.3777e-05, 
2.95917, 
2.16081, 
4.89056e-05, 
0.0952397, 
0.00090763, 
0.580307, 
0.710552, 
0.000564605, 
0.000622168, 
16.5012, 
5.13108, 
0.000645489, 
0.436369, 
23.65, 
52.7329, 
0.000206128, 
0.956798, 
0.000246242, 
0.000130892, 
0.470089, 
1.08265, 
0.00116669, 
0.000601187, 
4.63082, 
32.2421, 
0.090807, 
0.220417, 
0.000490755, 
0.000147432, 
0.000209212, 
0.000145733, 
0.00112142, 
13.457, 
1.92043, 
0.596621, 
1.57458, 
3.13964, 
-0.000307143, 
4.20836, 
126.62, 
0.000184819, 
0.000668794, 
1.09996, 
2.3245, 
0.000137895, 
0.234121, 
1.54896, 
0.331071, 
-8.38935e-05, 
0.000182569, 
-1.91331e-05, 
0.000995368, 
2.80593, 
-1.46329e-05, 
1.22945, 
0.000572026, 
0.00106856, 
-0.000337765, 
491.36, 
1.15584, 
0.532981, 
0.000468954, 
0.276415, 
1.08149, 
1.3696, 
0.000891402, 
0.172891, 
33.2313, 
0.898117, 
1.19939, 
4.29443, 
0.0616732, 
0.000962004, 
0.841397, 
2.52616, 
0.00114441, 
0.00028494, 
0.356896, 
3.83322, 
0.119654, 
1.09629, 
3.82981, 
0.000710398, 
0.218915, 
0.00106256, 
16.7723, 
3.42037, 
0.566793, 
0.000979558, 
0.000528663, 
-0.00025554, 
2.29552, 
1.56417, 
0.000327125, 
0.909278, 
0.0361103, 
125.999, 
2.13182, 
0.00116584, 
0.000673085, 
0.0569318, 
0.000395954, 
0.000302881, 
0.535268, 
0.0013639, 
0.770333, 
0.000600874, 
0.000586256, 
2.0152, 
225.873, 
0.664921, 
0.00149789, 
0.00126767, 
20.6106, 
0.000424474, 
3.7998e-06, 
5.10395, 
0.000239924, 
0.000109673, 
3.43559, 
0.000617802, 
0.00103961, 
3.16431, 
0.788026, 
13.686, 
0.85584, 
0.000781417, 
0.000874221, 
0.000466287, 
1.61711, 
0.000520051, 
6.06453, 
0.000781864, 
1.53506, 
3.9828, 
1.52553, 
3.01456, 
-0.000119254, 
0.986507, 
1.1114, 
1.59666, 
311.68, 
1.11625, 
0.000196144, 
3.02527, 
0.00158818, 
0.000227317, 
110.553, 
0.000346571, 
1.19931, 
0.00413395, 
1.49191, 
30.991, 
1.06181, 
2.93984, 
1.41598, 
0.000412896, 
2.31938, 
1.34955, 
16.7019, 
0.00049518, 
7.7529, 
1.888, 
0.940176, 
0.996465, 
0.00145823, 
0.000484303, 
1.10178, 
0.000478521, 
2.56259, 
0.000574395, 
1.71388, 
6.87822, 
0.525653, 
25.4491, 
0.00178535, 
97.3782, 
0.873019, 
0.00115864, 
0.00102708, 
-6.02901e-05, 
5.41332, 
0.894617, 
6.71893e-05, 
0.922112, 
0.166951, 
120.99, 
0.000766098, 
9.95398e-05, 
0.144804, 
1.87488, 
0.000865445, 
5.86743, 
1.87714, 
0.0767543, 
3.78946, 
9.07034e-05, 
3.89043, 
11.0474, 
0.0686628, 
25.6669, 
58.3995, 
1.74249, 
-7.53254e-05, 
0.000186041, 
0.000136778, 
-0.000281766, 
30.0325, 
2.16893, 
0.000301093, 
-1.24425e-05, 
16.0165, 
0.00107506, 
1.90467, 
1.39308, 
0.0011227, 
0.583081, 
-0.00260198, 
0.846808, 
2.27298, 
17.1471, 
0.251129, 
0.566445, 
0.000345886, 
7.30991, 
9.00184, 
1.274, 
10.8688, 
0.000424266, 
14.6321, 
0.513411, 
0.18424, 
0.956733, 
0.0013538, 
1.71683, 
0.408545, 
0.000781909, 
0.262786, 
0.0386017, 
2.55509, 
0.0009204, 
2.99869, 
41.511, 
0.219572, 
0.000725091, 
0.685719, 
-0.000120625, 
3.11509, 
0.000304595, 
1.6952, 
0.712871, 
3.36948, 
-3.02494e-05, 
-1.43051e-05, 
2.0078, 
356.928, 
0.000686392, 
0.000116065, 
57.929, 
0.00129078, 
-0.00026691, 
0.000549659, 
6.66827e-05, 
0.00056605, 
0.00101814, 
0.000964418, 
0.000648737, 
9.02323, 
0.00026314, 
0.000455305, 
0.000506878, 
3.17064, 
0.00204603, 
3.7366, 
0.876155, 
0.000528529, 
3.56227, 
2.72949, 
0.000857711, 
0.000519946, 
0.000482142, 
58.6136, 
61.4128, 
-0.000311002, 
0.000450253, 
0.000234812, 
1.27899, 
0.833978, 
0.480291, 
0.411005, 
1.58348, 
0.429448, 
2.47247, 
0.00165257, 
-0.000110939, 
0.000130311, 
6.90798, 
0.000484228, 
0.0510871, 
0.00130144, 
1.40292, 
0.767247, 
0.310395, 
1.2969, 
10.4483, 
2.70122, 
0.00020805, 
0.000677451, 
0.000244349, 
3.7304, 
2.26017, 
1.33633, 
1.40545, 
0.000576362, 
1.8623, 
0.000668466, 
140.701, 
0.368481, 
6.56545e-05, 
2.56813, 
1.20054, 
2.34273, 
0.266734, 
-0.000442058, 
0.245111, 
23.4091, 
0.000936866, 
1.75741, 
8.7801, 
0.767224, 
2.0719, 
0.616344, 
0.000848308, 
84.9421, 
6.70882, 
0.000952497, 
1.40286, 
0.000556871, 
-0.000128105, 
0.000203624, 
1.58399e-05, 
0.00089775, 
2.34116, 
24.6459, 
313.3, 
0.00118205, 
0.000626907, 
0.0016122, 
0.000563338, 
5.55023, 
0.448517, 
0.000503883, 
0.000674188, 
0.000765473, 
39.9905, 
1.62503, 
9.96499, 
0.000649765, 
1.16276, 
7.04168, 
20.9848, 
-4.09484e-05, 
1.57178, 
35.5058, 
0.552751, 
0.503099, 
0.514022, 
3.31135, 
0.00360823, 
