-0.000435398, 
1.60473, 
-0.000366665, 
1.12436, 
-0.000388067, 
3.08346, 
-0.000503117, 
0.962837, 
0.954147, 
2.09286, 
-0.000378797, 
0.564668, 
2.45078, 
20.055, 
12.4358, 
-0.000342026, 
-0.00050084, 
3.0011, 
16.0215, 
-0.000478386, 
0.863384, 
-0.000424375, 
-0.000414753, 
3.86989, 
-0.000431513, 
-0.000377033, 
16.7615, 
1.23746, 
-0.00042573, 
2.68102, 
3.56885, 
-0.00040883, 
-0.000456987, 
-0.000375217, 
4.11493, 
0.911014, 
2.51781, 
-0.000449813, 
-0.000489002, 
-0.000493352, 
3.92463, 
-0.000378068, 
0.345701, 
15.6229, 
-0.000390965, 
2.17204, 
7.71251, 
-0.000313543, 
1.18267, 
1.7989, 
1.85668, 
-0.000301152, 
1.0171, 
-0.000431588, 
0.0196963, 
-0.000309403, 
-0.000428699, 
1.16253, 
-0.000332046, 
-0.000428665, 
-0.000375562, 
-0.000423338, 
0.224101, 
0.104806, 
2.23285, 
-0.000422131, 
1.76821, 
5.78223, 
6.23111, 
2.78506, 
-0.000289506, 
-0.000433191, 
0.0607025, 
1.0581, 
-0.000451977, 
2.23822, 
-0.000349266, 
-0.00031388, 
2.86488, 
6.55392, 
-0.000425626, 
0.12266, 
-0.000381375, 
2.77293, 
-0.000396414, 
44.974, 
-0.000479773, 
-0.000333176, 
2.46095, 
0.347741, 
0.324185, 
-0.000290862, 
0.0448956, 
4.72145, 
1.27564, 
-0.000344734, 
0.441913, 
0.575707, 
-0.000495367, 
0.22273, 
-0.000330968, 
-0.000379352, 
4.49254, 
-0.000491833, 
-0.000460416, 
1.29546, 
-0.000453641, 
31.0625, 
2.74783, 
0.991898, 
7.4936, 
-0.000343326, 
-0.000433377, 
0.426711, 
0.944727, 
2.89186, 
2.43183, 
-0.000344003, 
-0.000525923, 
-0.000390474, 
-0.000480145, 
0.199074, 
45.1268, 
-0.00043676, 
-0.00041737, 
-0.000395246, 
-0.000433178, 
2.75576, 
-0.000486071, 
1.26431, 
0.17995, 
0.524062, 
-0.000408107, 
1.51712, 
0.0920445, 
0.500107, 
2.54892, 
0.0934556, 
0.0555973, 
5.97377, 
-0.0003714, 
18.5203, 
3.35195, 
-0.000406845, 
-0.000385293, 
-0.000403341, 
-0.000343702, 
1.86895, 
-0.000395956, 
-0.000413359, 
1.46645, 
-0.000448433, 
0.68266, 
1.70086, 
0.636961, 
3.29845, 
-0.000345548, 
1.41826, 
5.24477, 
0.535983, 
-0.000444928, 
0.875008, 
1.31755, 
0.387598, 
-0.000380759, 
-0.000391413, 
0.360145, 
42.6054, 
4.09134, 
-0.000472918, 
0.251194, 
0.585851, 
-0.000376457, 
10.3869, 
-0.000479122, 
-0.000344642, 
3.85658, 
0.195087, 
4.86039, 
-0.00036674, 
21.551, 
1.69657, 
164.722, 
-0.000396875, 
10.857, 
-0.000414859, 
-0.000445418, 
20.6277, 
-0.000368505, 
-0.000403921, 
-0.000465898, 
-0.000432775, 
-0.000406818, 
1.63283, 
-0.000430655, 
0.40883, 
1.9688, 
-0.00043921, 
1.35018, 
3.26452, 
6.72247, 
-0.000477662, 
0.914402, 
0.101087, 
0.400672, 
24.1505, 
0.00425543, 
-0.000423901, 
-0.000438048, 
1.26713, 
5.15637, 
1.67328, 
-0.000367483, 
0.0772433, 
-0.000433555, 
-0.000392998, 
0.0250668, 
0.561923, 
2.17967, 
2.54593, 
-0.000376939, 
0.0128513, 
-0.000246871, 
-0.000466673, 
-0.000420433, 
5.38943, 
1.30771, 
-0.000396947, 
-0.000486688, 
0.810879, 
-0.000439665, 
-0.000555334, 
164.269, 
4.49991, 
0.826341, 
-0.000438896, 
2.86454, 
3.23235, 
0.187621, 
2.01942, 
0.73428, 
-0.000443887, 
1.59421, 
0.000218543, 
0.00404376, 
6.83012, 
0.601875, 
83.0199, 
0.447583, 
-0.000331783, 
-0.00040503, 
-0.000486044, 
-0.000343684, 
-0.00037846, 
-0.000499431, 
-0.000402234, 
0.451465, 
-0.000350478, 
1.03928, 
-0.000396751, 
-0.000394041, 
244.031, 
-0.000234404, 
2.25369, 
4.04388, 
23.7211, 
2.75415, 
237.418, 
1.08054, 
104.885, 
-0.000418543, 
-0.000432464, 
-0.000375456, 
0.0447429, 
0.183074, 
16.7569, 
-0.000413469, 
1.49444, 
0.528241, 
-0.000389413, 
14.7075, 
1.52391, 
-0.000491309, 
3.06193, 
-0.000435571, 
-0.000433939, 
1.88654, 
-0.000395627, 
0.00864132, 
0.615272, 
1.19872, 
0.598551, 
-0.000437931, 
-0.000303624, 
0.0611265, 
1.10737, 
-0.000446092, 
-0.000368231, 
-0.000456196, 
-0.000488698, 
8.85103, 
2.12921, 
-0.000399518, 
2.71241, 
1.3083, 
4.45059, 
0.524668, 
39.9105, 
-0.00040297, 
1.11875, 
1.71846, 
-0.000492977, 
-0.000480184, 
-0.000417253, 
34.1817, 
-0.000409976, 
77.104, 
-0.0004278, 
-0.000465738, 
15.8075, 
51.4415, 
2.17914, 
-0.000479178, 
2.11218, 
55.9416, 
7.27829, 
-0.000434356, 
1.98926, 
0.0376074, 
1.32961, 
0.0664488, 
-0.00036532, 
-0.000334786, 
16.1966, 
-0.000417198, 
-0.000407927, 
-0.000414099, 
0.0762982, 
-0.000341797, 
-0.000436365, 
0.257806, 
-0.00041191, 
0.775034, 
4.96, 
2.61998, 
0.701145, 
3.30113, 
-0.00045652, 
0.251354, 
2.24023, 
-0.000378014, 
-0.000381997, 
-0.000406945, 
21.865, 
17.3032, 
-0.000440491, 
0.0956043, 
2.76787, 
-0.000382432, 
-0.000391888, 
0.602407, 
1.26005, 
1.54322, 
2.15083, 
-0.000364718, 
90.2843, 
1.65768, 
-0.000381058, 
23.5895, 
2.15798, 
-0.000280058, 
-0.000425669, 
-0.000457233, 
-0.000456391, 
0.636807, 
2.66342, 
2.46039, 
1.40675, 
-0.000474943, 
0.812244, 
-0.000442699, 
-0.000445442, 
0.460446, 
-0.000424768, 
2.53568, 
0.59209, 
-0.000446631, 
88.9368, 
-0.000352616, 
4.49116, 
-0.000460567, 
-0.00041104, 
0.22216, 
90.1866, 
-0.00034941, 
-0.000378153, 
-0.000438405, 
-0.000369505, 
-0.000289013, 
15.9894, 
-0.000420402, 
0.140415, 
-0.000467016, 
6.08871, 
-0.000435323, 
-0.000402323, 
-0.000439321, 
-0.000389555, 
359.469, 
0.173868, 
1.77247, 
-0.000439399, 
-0.000461257, 
268.653, 
1.87637, 
-0.000283266, 
4.1839, 
27.977, 
-0.000312484, 
0.66499, 
-0.000446746, 
3.17225, 
308.397, 
-0.000367018, 
11.9411, 
2.31736, 
-0.00044394, 
-0.000447488, 
2.14225, 
0.397789, 
2.73353, 
-0.000331569, 
65.2513, 
-0.000422433, 
-0.000373913, 
0.785709, 
1.89213, 
-0.000409674, 
-0.000437837, 
0.339241, 
2.63559, 
0.496938, 
-0.00040158, 
7.21109, 
1.55615, 
3.89448, 
-0.000411347, 
-0.000299989, 
-0.000504423, 
-0.000372687, 
6.94711, 
0.25948, 
-0.000452367, 
-0.000466833, 
-0.000385143, 
-0.000427643, 
26.5318, 
-0.000426686, 
1.74798, 
-0.000409594, 
-0.000361044, 
-0.00039202, 
-0.00044233, 
-0.000370908, 
0.0682953, 
2.488, 
-0.000459784, 
4.18703, 
4.55294, 
2.01785, 
0.682033, 
0.716125, 
0.488553, 
-0.000396645, 
1.95526, 
1.17145, 
117.666, 
-0.000400715, 
-0.000391987, 
6.35132, 
-0.000424041, 
0.462854, 
3.12642, 
3.69104, 
0.252951, 
1.13402, 
187.284, 
0.53335, 
-0.000405397, 
1.17207, 
-0.000409593, 
3.23269, 
1.04129, 
2.40095, 
1.1234, 
22.8493, 
-0.000437555, 
1.40595, 
71.9555, 
7.35735, 
-0.000411311, 
2.51739, 
0.936672, 
-0.000388557, 
-0.000417907, 
-0.000413034, 
3.11138, 
1.9248, 
1.48837, 
3.30799, 
2.98028, 
0.849735, 
3.24694, 
2.79526, 
2.00237, 
-0.000345665, 
-0.000401512, 
1.132, 
0.126091, 
-0.000478483, 
2.18789, 
-0.000310281, 
0.119851, 
-0.000415985, 
-0.00053408, 
0.609974, 
-0.00044231, 
4.00192, 
7.38731, 
38.8065, 
0.375552, 
5.4769, 
15.6594, 
51.6826, 
-0.000475522, 
-0.000419555, 
0.606367, 
-0.000406453, 
-0.000424134, 
1.69539, 
1.09877, 
32.7482, 
-0.000434878, 
0.402339, 
-0.000408147, 
-0.000378769, 
-0.000471533, 
-0.000387867, 
0.421437, 
3.32709, 
2.68094, 
0.2272, 
0.893651, 
-0.000446866, 
-0.000433256, 
0.220654, 
-0.000343277, 
3.21997, 
4.73496, 
0.588741, 
-0.000435327, 
8.48872, 
3.03897, 
0.241977, 
7.4033, 
6.41057, 
-0.000376547, 
-0.000371369, 
-0.000434972, 
-0.000400404, 
-0.00040103, 
-0.000443057, 
-0.000438022, 
-0.000347747, 
-0.000412926, 
-0.000364377, 
-0.000350958, 
-0.000409534, 
2.56388, 
1.24299, 
-0.000475507, 
0.2819, 
29.157, 
0.449527, 
2.98289, 
3.23046, 
-0.000453669, 
0.219068, 
-0.000383855, 
-0.000432541, 
24.0154, 
-0.000364843, 
1.19791, 
3.81337, 
-0.00041795, 
-0.000474885, 
1.391, 
7.33178, 
-0.000364934, 
-0.00042712, 
-0.000477135, 
2.29867, 
0.786082, 
28.4859, 
-0.000475564, 
0.181078, 
-0.000345323, 
3.08519, 
2.44243, 
-0.000407853, 
-0.000421724, 
-0.00046937, 
-0.000319513, 
-0.000474731, 
74.7613, 
0.660256, 
0.0750921, 
0.730771, 
1.59522, 
0.183477, 
-0.000364395, 
-0.000421766, 
-0.000404522, 
24.0986, 
0.455371, 
1.52844, 
12.7093, 
5.92694, 
1.78593, 
-0.000418864, 
-0.000399329, 
-0.00043648, 
0.487036, 
1.99593, 
5.72138, 
1.59938, 
0.714771, 
0.394239, 
0.486746, 
1.14466, 
2.36603, 
-0.000440235, 
0.959116, 
-0.000285188, 
2.5511, 
-0.000317906, 
-0.000323006, 
-0.000453187, 
-0.000366905, 
2.94595, 
0.976531, 
0.0821583, 
-0.000398545, 
0.259082, 
104.813, 
-0.000211148, 
1.65156, 
87.053, 
138.241, 
1.54169, 
-0.000408742, 
3.9567, 
-0.000376306, 
1.39179, 
-0.000552664, 
-0.000348283, 
0.185244, 
-0.000362843, 
2.07786, 
1.77728, 
-0.000390433, 
-0.000408859, 
0.945315, 
1.48129, 
-0.000422218, 
5.29799, 
-0.000394385, 
-0.000397659, 
-0.000312817, 
4.90257, 
1.29648, 
0.116057, 
-0.000489427, 
2.61377, 
11.3626, 
0.625352, 
-0.000319049, 
-0.000457007, 
-0.00047455, 
152.083, 
12.755, 
-0.000457717, 
-0.000214798, 
-0.00038289, 
11.5927, 
1.18102, 
-0.000399713, 
3.18411, 
-0.000463508, 
1.22703, 
0.307869, 
-0.000392136, 
0.447076, 
-0.000368872, 
-0.000386618, 
1.84929, 
0.806205, 
-0.000390193, 
0.199615, 
35.7188, 
0.0936786, 
-0.00038108, 
-0.000361723, 
0.733504, 
-0.000469913, 
-0.000431612, 
0.188744, 
-0.000386282, 
2.91684, 
2.4381, 
5.21291, 
-0.000411386, 
-0.000456276, 
0.567213, 
1.69606, 
-0.000352342, 
118.053, 
5.06308, 
1.50592, 
2.4293, 
-0.000409485, 
0.0147711, 
-0.000442446, 
0.536848, 
5.16514, 
0.621393, 
1.08898, 
1.44387, 
-0.000443407, 
0.565344, 
-0.000420929, 
1.26323, 
-0.000430889, 
1.7175, 
3.48278, 
3.47514, 
-0.000428774, 
0.321857, 
-0.000453979, 
-0.000415287, 
5.41467, 
1.25097, 
-0.000437701, 
0.467802, 
-0.000427041, 
208.204, 
-0.00043827, 
-0.000405632, 
-0.000441704, 
-0.000332881, 
-0.000344946, 
-0.000403086, 
0.217589, 
-0.000474569, 
1.50171, 
-0.000434605, 
-0.000368234, 
2.60978, 
-0.000476943, 
3.31318, 
2.65231, 
-0.000421336, 
0.245912, 
-0.000295705, 
0.566778, 
0.798281, 
-0.000436054, 
-0.00046046, 
17.4518, 
4.73604, 
-0.0004577, 
0.253096, 
24.2839, 
51.1193, 
-0.000395488, 
0.862711, 
-0.000413582, 
-0.000407253, 
0.617819, 
0.999532, 
-0.000385738, 
-0.000361982, 
3.74868, 
33.5421, 
0.258412, 
0.371195, 
-0.000444327, 
-0.000392646, 
-0.000398008, 
-0.000480182, 
-0.000322102, 
13.9469, 
1.9333, 
0.80331, 
1.50367, 
3.14562, 
-0.000402124, 
3.97739, 
124.382, 
-0.000358248, 
-0.000316816, 
0.806673, 
2.39813, 
-0.000307689, 
0.206375, 
1.61125, 
0.158871, 
-0.000398828, 
-0.000575372, 
-0.000486394, 
-0.000427667, 
2.37809, 
-0.000406616, 
1.45484, 
-0.000454882, 
-0.000416554, 
-0.000379393, 
490.715, 
0.97357, 
0.572128, 
-0.000466018, 
0.381235, 
1.02324, 
1.4318, 
-0.00037452, 
0.345456, 
33.9575, 
0.881742, 
1.22487, 
4.38255, 
0.0958825, 
-0.000438452, 
0.855139, 
2.40899, 
-0.000357207, 
-0.000439719, 
0.30643, 
3.60182, 
-0.000337402, 
1.02608, 
3.42099, 
-0.000415992, 
0.262086, 
-0.00043819, 
16.3461, 
3.38566, 
0.896167, 
-0.000396586, 
-0.000469182, 
-0.000418336, 
2.52927, 
1.63147, 
-0.000473446, 
1.07911, 
-0.000275055, 
126.452, 
2.44609, 
-0.000298449, 
-0.000477778, 
-0.000339913, 
-0.00037976, 
-0.000395359, 
0.303485, 
-0.000359176, 
0.873775, 
-0.000354416, 
-0.000387048, 
2.19785, 
225.041, 
0.502619, 
-0.000410613, 
-0.000331648, 
20.8001, 
-0.000460913, 
-0.000417656, 
4.02443, 
-0.000385162, 
-0.000422018, 
3.47154, 
-0.000419738, 
-0.000377414, 
3.07726, 
0.641477, 
13.8955, 
0.788682, 
-0.000353258, 
-0.000398295, 
-0.00045378, 
1.76596, 
-0.000493103, 
6.43362, 
-0.00037068, 
1.67668, 
4.01826, 
1.58274, 
2.83585, 
-0.000436357, 
0.910021, 
1.0303, 
1.61514, 
305.2, 
1.14962, 
-0.00038461, 
3.05051, 
-0.000475835, 
-0.000439667, 
113.476, 
-0.000462722, 
1.21856, 
-0.000240185, 
1.54188, 
28.0622, 
1.28996, 
2.8212, 
1.66196, 
-0.000458087, 
2.39128, 
1.38486, 
17.3543, 
-0.000433723, 
7.96406, 
2.02021, 
1.2832, 
0.931365, 
0.0142522, 
-0.000463314, 
1.16277, 
-0.000434584, 
2.94229, 
-0.000301902, 
1.80998, 
6.60078, 
0.605749, 
24.425, 
-0.000483819, 
92.5776, 
0.86065, 
-0.000319768, 
-0.000337084, 
-0.000439695, 
5.56892, 
1.01724, 
-0.000397268, 
0.969883, 
0.14101, 
117.154, 
-0.000451379, 
-0.000375574, 
-0.00027187, 
2.06464, 
-0.000398727, 
6.04188, 
2.06349, 
0.217266, 
3.7789, 
-0.000342179, 
3.71192, 
10.6926, 
0.0724665, 
22.6745, 
59.4762, 
1.85965, 
-0.000292929, 
-0.000413647, 
-0.000417711, 
-0.000499257, 
31.9129, 
2.02594, 
-0.000436239, 
-0.000404359, 
15.8701, 
-0.000388999, 
1.87836, 
1.66261, 
-0.000413255, 
0.587632, 
0.0582454, 
0.65742, 
2.03652, 
16.8485, 
0.0710561, 
0.412153, 
-0.000435827, 
6.98311, 
7.37335, 
1.21903, 
11.202, 
-0.000387518, 
12.7926, 
-0.000348918, 
0.313054, 
1.00392, 
-0.000294134, 
2.10803, 
0.373832, 
-0.000462531, 
0.443123, 
0.014115, 
1.95164, 
-0.00032984, 
2.84847, 
41.3348, 
0.305438, 
-0.00044257, 
0.710377, 
-0.00047913, 
3.65992, 
-0.000460329, 
1.73423, 
0.875345, 
2.88524, 
-0.00043117, 
